combo,signal,base,f1_slope,f2_sma,f3_move,f4_xtenor,sharpe,sortino,ann_ret,vol,mdd,calmar,excess,n_events,eq_final
F1+F3,z_move,baseline,-1.0,,"(90, 130)",,0.09352471911237774,0.10956888557993867,0.02933106813627573,0.09977114312488523,-0.23607758712951366,0.12424334089870429,0.045452211784437035,16,1.637884791923403
F1+F3,z_move,optimized,0.0,,"(90, 130)",,0.0934761087492469,0.10952284630289788,0.029326318611084146,0.09977221704962427,-0.23607758712951155,0.12422322240609739,0.04544746225924545,18,1.6377558092816544
F1+F3+F4,z_move,optimized,-0.25,,"(100, 150)",2.0,0.0934761087492469,0.10952284630289788,0.029326318611084146,0.09977221704962427,-0.23607758712951155,0.12422322240609739,0.04544746225924545,13,1.6377558092816544
F1+F3,z_move,optimized,-0.5,,"(90, 130)",,0.0934761087492469,0.10952284630289788,0.029326318611084146,0.09977221704962427,-0.23607758712951155,0.12422322240609739,0.04544746225924545,18,1.6377558092816544
F1+F2+F3+F4,z_move,optimized,-0.5,200.0,"(100, 150)",2.0,0.0934761087492469,0.10952284630289788,0.029326318611084146,0.09977221704962427,-0.23607758712951155,0.12422322240609739,0.04544746225924545,8,1.6377558092816544
F1+F2+F3,z_move,optimized,-0.25,200.0,"(100, 150)",,0.0934761087492469,0.10952284630289788,0.029326318611084146,0.09977221704962427,-0.23607758712951155,0.12422322240609739,0.04544746225924545,11,1.6377558092816544
F1+F2+F3+F4,z_move,optimized,-0.5,100.0,"(100, 150)",2.0,0.0934761087492469,0.10952284630289788,0.029326318611084146,0.09977221704962427,-0.23607758712951155,0.12422322240609739,0.04544746225924545,7,1.6377558092816544
F1+F2+F3,z_move,optimized,0.0,100.0,"(90, 130)",,0.0934761087492469,0.10952284630289788,0.029326318611084146,0.09977221704962427,-0.23607758712951155,0.12422322240609739,0.04544746225924545,10,1.6377558092816544
F1+F2+F3,z_move,optimized,0.0,200.0,"(90, 130)",,0.0934761087492469,0.10952284630289788,0.029326318611084146,0.09977221704962427,-0.23607758712951155,0.12422322240609739,0.04544746225924545,11,1.6377558092816544
F1+F2+F3+F4,z_move,optimized,-1.0,200.0,"(100, 150)",2.0,0.0934761087492469,0.10952284630289788,0.029326318611084146,0.09977221704962427,-0.23607758712951155,0.12422322240609739,0.04544746225924545,8,1.6377558092816544
F3,z_move,optimized,,,"(100, 150)",,0.0934761087492469,0.10952284630289788,0.029326318611084146,0.09977221704962427,-0.23607758712951155,0.12422322240609739,0.04544746225924545,18,1.6377558092816544
F1+F2+F3,z_move,optimized,0.0,100.0,"(100, 150)",,0.0934761087492469,0.10952284630289788,0.029326318611084146,0.09977221704962427,-0.23607758712951155,0.12422322240609739,0.04544746225924545,10,1.6377558092816544
F1+F2+F3,z_move,optimized,0.0,200.0,"(100, 150)",,0.0934761087492469,0.10952284630289788,0.029326318611084146,0.09977221704962427,-0.23607758712951155,0.12422322240609739,0.04544746225924545,11,1.6377558092816544
F1+F2+F3,z_move,optimized,-0.25,200.0,"(90, 130)",,0.0934761087492469,0.10952284630289788,0.029326318611084146,0.09977221704962427,-0.23607758712951155,0.12422322240609739,0.04544746225924545,11,1.6377558092816544
F1+F2+F3,z_move,optimized,-0.25,100.0,"(100, 150)",,0.0934761087492469,0.10952284630289788,0.029326318611084146,0.09977221704962427,-0.23607758712951155,0.12422322240609739,0.04544746225924545,10,1.6377558092816544
F1+F2+F3+F4,z_move,optimized,-0.5,100.0,"(90, 130)",2.0,0.0934761087492469,0.10952284630289788,0.029326318611084146,0.09977221704962427,-0.23607758712951155,0.12422322240609739,0.04544746225924545,7,1.6377558092816544
F1+F2+F3+F4,z_move,optimized,-0.5,200.0,"(90, 130)",2.0,0.0934761087492469,0.10952284630289788,0.029326318611084146,0.09977221704962427,-0.23607758712951155,0.12422322240609739,0.04544746225924545,8,1.6377558092816544
F3,z_move,optimized,,,"(90, 130)",,0.0934761087492469,0.10952284630289788,0.029326318611084146,0.09977221704962427,-0.23607758712951155,0.12422322240609739,0.04544746225924545,18,1.6377558092816544
F1+F2+F3,z_move,optimized,-0.25,100.0,"(90, 130)",,0.0934761087492469,0.10952284630289788,0.029326318611084146,0.09977221704962427,-0.23607758712951155,0.12422322240609739,0.04544746225924545,10,1.6377558092816544
F1+F2+F3,z_move,optimized,-0.5,200.0,"(100, 150)",,0.0934761087492469,0.10952284630289788,0.029326318611084146,0.09977221704962427,-0.23607758712951155,0.12422322240609739,0.04544746225924545,11,1.6377558092816544
F1+F2+F3,z_move,optimized,-0.5,200.0,"(90, 130)",,0.0934761087492469,0.10952284630289788,0.029326318611084146,0.09977221704962427,-0.23607758712951155,0.12422322240609739,0.04544746225924545,11,1.6377558092816544
F1+F2+F3,z_move,optimized,-0.5,100.0,"(100, 150)",,0.0934761087492469,0.10952284630289788,0.029326318611084146,0.09977221704962427,-0.23607758712951155,0.12422322240609739,0.04544746225924545,10,1.6377558092816544
F1+F2+F3+F4,z_move,optimized,-0.25,200.0,"(100, 150)",2.0,0.0934761087492469,0.10952284630289788,0.029326318611084146,0.09977221704962427,-0.23607758712951155,0.12422322240609739,0.04544746225924545,8,1.6377558092816544
F1+F3+F4,z_move,optimized,-0.5,,"(100, 150)",2.0,0.0934761087492469,0.10952284630289788,0.029326318611084146,0.09977221704962427,-0.23607758712951155,0.12422322240609739,0.04544746225924545,13,1.6377558092816544
F2+F3,z_move,optimized,,200.0,"(90, 130)",,0.0934761087492469,0.10952284630289788,0.029326318611084146,0.09977221704962427,-0.23607758712951155,0.12422322240609739,0.04544746225924545,11,1.6377558092816544
F1+F3+F4,z_move,optimized,-1.0,,"(100, 150)",2.0,0.0934761087492469,0.10952284630289788,0.029326318611084146,0.09977221704962427,-0.23607758712951155,0.12422322240609739,0.04544746225924545,13,1.6377558092816544
F1+F2+F3,z_move,optimized,-0.5,100.0,"(90, 130)",,0.0934761087492469,0.10952284630289788,0.029326318611084146,0.09977221704962427,-0.23607758712951155,0.12422322240609739,0.04544746225924545,10,1.6377558092816544
F2+F3,z_move,optimized,,100.0,"(100, 150)",,0.0934761087492469,0.10952284630289788,0.029326318611084146,0.09977221704962427,-0.23607758712951155,0.12422322240609739,0.04544746225924545,10,1.6377558092816544
F2+F3,z_move,optimized,,100.0,"(90, 130)",,0.0934761087492469,0.10952284630289788,0.029326318611084146,0.09977221704962427,-0.23607758712951155,0.12422322240609739,0.04544746225924545,10,1.6377558092816544
F1+F3+F4,z_move,optimized,0.0,,"(100, 150)",2.0,0.0934761087492469,0.10952284630289788,0.029326318611084146,0.09977221704962427,-0.23607758712951155,0.12422322240609739,0.04544746225924545,13,1.6377558092816544
F1+F2+F3+F4,z_move,optimized,-0.25,100.0,"(100, 150)",2.0,0.0934761087492469,0.10952284630289788,0.029326318611084146,0.09977221704962427,-0.23607758712951155,0.12422322240609739,0.04544746225924545,7,1.6377558092816544
F1+F2+F3+F4,z_move,optimized,-0.25,200.0,"(90, 130)",2.0,0.0934761087492469,0.10952284630289788,0.029326318611084146,0.09977221704962427,-0.23607758712951155,0.12422322240609739,0.04544746225924545,8,1.6377558092816544
F1+F3+F4,z_move,optimized,-1.0,,"(90, 130)",2.0,0.0934761087492469,0.10952284630289788,0.029326318611084146,0.09977221704962427,-0.23607758712951155,0.12422322240609739,0.04544746225924545,13,1.6377558092816544
F1+F3+F4,z_move,optimized,-0.5,,"(90, 130)",2.0,0.0934761087492469,0.10952284630289788,0.029326318611084146,0.09977221704962427,-0.23607758712951155,0.12422322240609739,0.04544746225924545,13,1.6377558092816544
F1+F2+F3+F4,z_move,optimized,-0.25,100.0,"(90, 130)",2.0,0.0934761087492469,0.10952284630289788,0.029326318611084146,0.09977221704962427,-0.23607758712951155,0.12422322240609739,0.04544746225924545,7,1.6377558092816544
F2+F3,z_move,optimized,,200.0,"(100, 150)",,0.0934761087492469,0.10952284630289788,0.029326318611084146,0.09977221704962427,-0.23607758712951155,0.12422322240609739,0.04544746225924545,11,1.6377558092816544
F1+F3+F4,z_move,optimized,-0.25,,"(90, 130)",2.0,0.0934761087492469,0.10952284630289788,0.029326318611084146,0.09977221704962427,-0.23607758712951155,0.12422322240609739,0.04544746225924545,13,1.6377558092816544
F1+F2+F3+F4,z_move,optimized,-1.0,100.0,"(100, 150)",2.0,0.0934761087492469,0.10952284630289788,0.029326318611084146,0.09977221704962427,-0.23607758712951155,0.12422322240609739,0.04544746225924545,7,1.6377558092816544
F1+F2+F3+F4,z_move,optimized,-1.0,100.0,"(90, 130)",2.0,0.0934761087492469,0.10952284630289788,0.029326318611084146,0.09977221704962427,-0.23607758712951155,0.12422322240609739,0.04544746225924545,7,1.6377558092816544
F1+F2+F3,z_move,optimized,-1.0,100.0,"(100, 150)",,0.0934761087492469,0.10952284630289788,0.029326318611084146,0.09977221704962427,-0.23607758712951155,0.12422322240609739,0.04544746225924545,10,1.6377558092816544
F3+F4,z_move,optimized,,,"(90, 130)",2.0,0.0934761087492469,0.10952284630289788,0.029326318611084146,0.09977221704962427,-0.23607758712951155,0.12422322240609739,0.04544746225924545,13,1.6377558092816544
F1+F2+F3,z_move,optimized,-1.0,100.0,"(90, 130)",,0.0934761087492469,0.10952284630289788,0.029326318611084146,0.09977221704962427,-0.23607758712951155,0.12422322240609739,0.04544746225924545,10,1.6377558092816544
F2+F3+F4,z_move,optimized,,100.0,"(90, 130)",2.0,0.0934761087492469,0.10952284630289788,0.029326318611084146,0.09977221704962427,-0.23607758712951155,0.12422322240609739,0.04544746225924545,7,1.6377558092816544
F1+F2+F3+F4,z_move,optimized,0.0,100.0,"(100, 150)",2.0,0.0934761087492469,0.10952284630289788,0.029326318611084146,0.09977221704962427,-0.23607758712951155,0.12422322240609739,0.04544746225924545,7,1.6377558092816544
F2+F3+F4,z_move,optimized,,100.0,"(100, 150)",2.0,0.0934761087492469,0.10952284630289788,0.029326318611084146,0.09977221704962427,-0.23607758712951155,0.12422322240609739,0.04544746225924545,7,1.6377558092816544
F1+F2+F3,z_move,optimized,-1.0,200.0,"(100, 150)",,0.0934761087492469,0.10952284630289788,0.029326318611084146,0.09977221704962427,-0.23607758712951155,0.12422322240609739,0.04544746225924545,11,1.6377558092816544
F2+F3+F4,z_move,optimized,,200.0,"(90, 130)",2.0,0.0934761087492469,0.10952284630289788,0.029326318611084146,0.09977221704962427,-0.23607758712951155,0.12422322240609739,0.04544746225924545,8,1.6377558092816544
F1+F3,z_move,optimized,-1.0,,"(100, 150)",,0.0934761087492469,0.10952284630289788,0.029326318611084146,0.09977221704962427,-0.23607758712951155,0.12422322240609739,0.04544746225924545,18,1.6377558092816544
F1+F3,z_move,optimized,-0.25,,"(100, 150)",,0.0934761087492469,0.10952284630289788,0.029326318611084146,0.09977221704962427,-0.23607758712951155,0.12422322240609739,0.04544746225924545,18,1.6377558092816544
F1+F3+F4,z_move,optimized,0.0,,"(90, 130)",2.0,0.0934761087492469,0.10952284630289788,0.029326318611084146,0.09977221704962427,-0.23607758712951155,0.12422322240609739,0.04544746225924545,13,1.6377558092816544
F1+F2+F3,z_move,optimized,-1.0,200.0,"(90, 130)",,0.0934761087492469,0.10952284630289788,0.029326318611084146,0.09977221704962427,-0.23607758712951155,0.12422322240609739,0.04544746225924545,11,1.6377558092816544
F1+F2+F3+F4,z_move,optimized,-1.0,200.0,"(90, 130)",2.0,0.0934761087492469,0.10952284630289788,0.029326318611084146,0.09977221704962427,-0.23607758712951155,0.12422322240609739,0.04544746225924545,8,1.6377558092816544
F3+F4,z_move,optimized,,,"(100, 150)",2.0,0.0934761087492469,0.10952284630289788,0.029326318611084146,0.09977221704962427,-0.23607758712951155,0.12422322240609739,0.04544746225924545,13,1.6377558092816544
F1+F2+F3+F4,z_move,optimized,0.0,200.0,"(100, 150)",2.0,0.0934761087492469,0.10952284630289788,0.029326318611084146,0.09977221704962427,-0.23607758712951155,0.12422322240609739,0.04544746225924545,8,1.6377558092816544
F1+F3,z_move,optimized,-1.0,,"(90, 130)",,0.0934761087492469,0.10952284630289788,0.029326318611084146,0.09977221704962427,-0.23607758712951155,0.12422322240609739,0.04544746225924545,18,1.6377558092816544
F1+F2+F3+F4,z_move,optimized,0.0,100.0,"(90, 130)",2.0,0.0934761087492469,0.10952284630289788,0.029326318611084146,0.09977221704962427,-0.23607758712951155,0.12422322240609739,0.04544746225924545,7,1.6377558092816544
F1+F2+F3+F4,z_move,optimized,0.0,200.0,"(90, 130)",2.0,0.0934761087492469,0.10952284630289788,0.029326318611084146,0.09977221704962427,-0.23607758712951155,0.12422322240609739,0.04544746225924545,8,1.6377558092816544
F1+F3,z_move,optimized,-0.5,,"(100, 150)",,0.0934761087492469,0.10952284630289788,0.029326318611084146,0.09977221704962427,-0.23607758712951155,0.12422322240609739,0.04544746225924545,18,1.6377558092816544
F1+F3,z_move,optimized,0.0,,"(100, 150)",,0.0934761087492469,0.10952284630289788,0.029326318611084146,0.09977221704962427,-0.23607758712951155,0.12422322240609739,0.04544746225924545,18,1.6377558092816544
F1+F3,z_move,optimized,-0.25,,"(90, 130)",,0.0934761087492469,0.10952284630289788,0.029326318611084146,0.09977221704962427,-0.23607758712951155,0.12422322240609739,0.04544746225924545,18,1.6377558092816544
F2+F3+F4,z_move,optimized,,200.0,"(100, 150)",2.0,0.0934761087492469,0.10952284630289788,0.029326318611084146,0.09977221704962427,-0.23607758712951155,0.12422322240609739,0.04544746225924545,8,1.6377558092816544
F1+F3+F4,z_std,baseline,-0.5,,"(80, 140)",2.0,0.07835970757334144,0.08842366324232757,0.027420534441149558,0.09469834269358705,-0.23607758712951188,0.1161505197276804,0.043541678089310865,18,1.586765118516172
F3,z_std,baseline,,,"(90, 130)",,0.07835970757334144,0.08842366324232757,0.027420534441149558,0.09469834269358705,-0.23607758712951188,0.1161505197276804,0.043541678089310865,20,1.586765118516172
F1+F3+F4,z_std,baseline,-1.0,,"(80, 140)",2.0,0.07835970757334144,0.08842366324232757,0.027420534441149558,0.09469834269358705,-0.23607758712951188,0.1161505197276804,0.043541678089310865,18,1.586765118516172
F1+F3+F4,z_std,baseline,-0.25,,"(80, 140)",2.0,0.07835970757334144,0.08842366324232757,0.027420534441149558,0.09469834269358705,-0.23607758712951188,0.1161505197276804,0.043541678089310865,18,1.586765118516172
F3,z_std,baseline,,,"(80, 120)",,0.07835970757334144,0.08842366324232757,0.027420534441149558,0.09469834269358705,-0.23607758712951188,0.1161505197276804,0.043541678089310865,21,1.586765118516172
F1+F3+F4,z_std,baseline,-1.0,,"(90, 130)",2.0,0.07835970757334144,0.08842366324232757,0.027420534441149558,0.09469834269358705,-0.23607758712951188,0.1161505197276804,0.043541678089310865,17,1.586765118516172
F1+F3+F4,z_std,baseline,-1.0,,"(80, 120)",2.0,0.07835970757334144,0.08842366324232757,0.027420534441149558,0.09469834269358705,-0.23607758712951188,0.1161505197276804,0.043541678089310865,18,1.586765118516172
F1+F3+F4,z_std,baseline,0.0,,"(80, 140)",2.0,0.07835970757334144,0.08842366324232757,0.027420534441149558,0.09469834269358705,-0.23607758712951188,0.1161505197276804,0.043541678089310865,18,1.586765118516172
F3+F4,z_std,baseline,,,"(80, 140)",2.0,0.07835970757334144,0.08842366324232757,0.027420534441149558,0.09469834269358705,-0.23607758712951188,0.1161505197276804,0.043541678089310865,18,1.586765118516172
F3+F4,z_std,baseline,,,"(90, 130)",2.0,0.07835970757334144,0.08842366324232757,0.027420534441149558,0.09469834269358705,-0.23607758712951188,0.1161505197276804,0.043541678089310865,17,1.586765118516172
F3+F4,z_std,baseline,,,"(80, 120)",2.0,0.07835970757334144,0.08842366324232757,0.027420534441149558,0.09469834269358705,-0.23607758712951188,0.1161505197276804,0.043541678089310865,18,1.586765118516172
F1+F3+F4,z_std,baseline,-0.5,,"(90, 130)",2.0,0.07835970757334144,0.08842366324232757,0.027420534441149558,0.09469834269358705,-0.23607758712951188,0.1161505197276804,0.043541678089310865,17,1.586765118516172
F1+F3+F4,z_std,baseline,-0.5,,"(80, 120)",2.0,0.07835970757334144,0.08842366324232757,0.027420534441149558,0.09469834269358705,-0.23607758712951188,0.1161505197276804,0.043541678089310865,18,1.586765118516172
F1+F3+F4,z_std,baseline,0.0,,"(90, 130)",2.0,0.07835970757334144,0.08842366324232757,0.027420534441149558,0.09469834269358705,-0.23607758712951188,0.1161505197276804,0.043541678089310865,17,1.586765118516172
F3,z_std,baseline,,,"(80, 140)",,0.07835970757334144,0.08842366324232757,0.027420534441149558,0.09469834269358705,-0.23607758712951188,0.1161505197276804,0.043541678089310865,21,1.586765118516172
F1+F3,z_std,baseline,-0.5,,"(80, 120)",,0.07835970757334144,0.08842366324232757,0.027420534441149558,0.09469834269358705,-0.23607758712951188,0.1161505197276804,0.043541678089310865,21,1.586765118516172
F1+F3,z_std,baseline,-1.0,,"(90, 130)",,0.07835970757334144,0.08842366324232757,0.027420534441149558,0.09469834269358705,-0.23607758712951188,0.1161505197276804,0.043541678089310865,20,1.586765118516172
F1+F3,z_std,baseline,-1.0,,"(80, 120)",,0.07835970757334144,0.08842366324232757,0.027420534441149558,0.09469834269358705,-0.23607758712951188,0.1161505197276804,0.043541678089310865,21,1.586765118516172
F1+F3+F4,z_std,baseline,-0.25,,"(80, 120)",2.0,0.07835970757334144,0.08842366324232757,0.027420534441149558,0.09469834269358705,-0.23607758712951188,0.1161505197276804,0.043541678089310865,18,1.586765118516172
F1+F3+F4,z_std,baseline,-0.25,,"(90, 130)",2.0,0.07835970757334144,0.08842366324232757,0.027420534441149558,0.09469834269358705,-0.23607758712951188,0.1161505197276804,0.043541678089310865,17,1.586765118516172
F1+F3,z_std,baseline,-0.25,,"(80, 140)",,0.07835970757334144,0.08842366324232757,0.027420534441149558,0.09469834269358705,-0.23607758712951188,0.1161505197276804,0.043541678089310865,21,1.586765118516172
F1+F3+F4,z_std,baseline,0.0,,"(80, 120)",2.0,0.07835970757334144,0.08842366324232757,0.027420534441149558,0.09469834269358705,-0.23607758712951188,0.1161505197276804,0.043541678089310865,18,1.586765118516172
F1+F3,z_std,baseline,-1.0,,"(80, 140)",,0.07835970757334144,0.08842366324232757,0.027420534441149558,0.09469834269358705,-0.23607758712951188,0.1161505197276804,0.043541678089310865,21,1.586765118516172
F1+F3,z_std,baseline,-0.25,,"(80, 120)",,0.07835970757334144,0.08842366324232757,0.027420534441149558,0.09469834269358705,-0.23607758712951188,0.1161505197276804,0.043541678089310865,21,1.586765118516172
F1+F3,z_std,baseline,0.0,,"(80, 140)",,0.07835970757334144,0.08842366324232757,0.027420534441149558,0.09469834269358705,-0.23607758712951188,0.1161505197276804,0.043541678089310865,21,1.586765118516172
F1+F3,z_std,baseline,-0.5,,"(80, 140)",,0.07835970757334144,0.08842366324232757,0.027420534441149558,0.09469834269358705,-0.23607758712951188,0.1161505197276804,0.043541678089310865,21,1.586765118516172
F1+F3,z_std,baseline,0.0,,"(80, 120)",,0.07835970757334144,0.08842366324232757,0.027420534441149558,0.09469834269358705,-0.23607758712951188,0.1161505197276804,0.043541678089310865,21,1.586765118516172
