combo_id,k,strategies,method,sharpe,sortino,ann_ret,vol,mdd,calmar,total_ret
15227,4,bh_tlt+bh_ief+bh_50_50+barbell_iei_tlt,min_variance,-0.08467400119205636,-0.08250383427550045,0.0039193594877215965,0.1136893459168811,-0.4467968507146014,0.008772128723497091,0.06543038432498349
15227,4,bh_tlt+bh_ief+bh_50_50+barbell_iei_tlt,max_sharpe,-0.015810708632839288,-0.01543852072407512,-0.02924358735748178,0.2997159491775757,-0.7954503403493279,-0.03676356131124319,-0.3817620599233772
15227,4,bh_tlt+bh_ief+bh_50_50+barbell_iei_tlt,risk_parity,-0.06287999557005715,-0.06114046276230698,-0.0004649148125012159,0.14897602151636952,-0.5337790019339828,-0.00087098745139232,-0.0075061654532067035
62,2,steep_10s20s+bh_tlt,equal_weight,-0.054561353622456225,-0.05302346870230957,-0.005201997004258607,0.1765324824597557,-0.5779263443404029,-0.009001141849997743,-0.08103268666201335
62,2,steep_10s20s+bh_tlt,min_variance,-0.2484701444153041,-0.2424313622188856,0.0037734624804548478,0.05845764949974033,-0.2122225816102369,0.017780683147965385,0.062924437864047
62,2,steep_10s20s+bh_tlt,max_sharpe,-0.015810708632839197,-0.015438520724075033,-0.02924358735748178,0.29971594917757566,-0.7954503403493282,-0.036763561311243184,-0.3817620599233772
62,2,steep_10s20s+bh_tlt,risk_parity,-0.13464932461467305,-0.13062904460684122,0.0025069725408728427,0.0958341565612972,-0.35474259845364947,0.007067018598276414,0.04140222033980523
1040,3,steep_10s20s+bh_tlt+bh_ief,equal_weight,-0.05810385210429131,-0.0564334780303085,-0.002010296134045575,0.15960664319595175,-0.5489375347575135,-0.003662158272586696,-0.03207857449459228
1040,3,steep_10s20s+bh_tlt+bh_ief,min_variance,-0.24847014441530438,-0.2424313622188858,0.0037734624804548478,0.0584576494997403,-0.2122225816102367,0.017780683147965402,0.06292443786404678
1040,3,steep_10s20s+bh_tlt+bh_ief,max_sharpe,-0.015810708632839288,-0.01543852072407512,-0.02924358735748178,0.2997159491775757,-0.7954503403493279,-0.03676356131124319,-0.3817620599233772
1040,3,steep_10s20s+bh_tlt+bh_ief,risk_parity,-0.11157009279663099,-0.10823789923915868,0.0027577780143774877,0.10508531960044024,-0.3937647303420295,0.007003618663312083,0.045631564401180436
