date,active_mode,yc_regime,sharpe_MR_level,sharpe_TF_level,sharpe_MOM_TF,sharpe_MOM_MR,sharpe_BLEND_TF,sharpe_BLEND_MR,n_active,exposure,active_strategies
2019-11-15,MOM_MR,BEAR_STEEP,-1.4940586755116643,-3.4288429934127778,-5.369846364130014,0.07987289453823755,-4.368392284827739,-0.5031434298421814,7,1.9999999999999998,"steep_5s10s, steep_20s30s, steep_2s30s, steep_5s30s, bfly_2s5s10s_neg, bfly_2s10s30s_neg, bfly_5s10s30s_neg"
2019-11-18,MOM_MR,BEAR_STEEP,-1.6219987984582704,-3.343947831007571,-5.350127215685883,0.15122966036743082,-4.295849535660345,-0.6032898395963548,7,1.9999999999999998,"steep_5s10s, steep_20s30s, steep_2s30s, steep_5s30s, bfly_2s5s10s_neg, bfly_2s10s30s_neg, bfly_5s10s30s_neg"
2019-11-19,MOM_MR,BULL_STEEP,-1.74484739684508,-3.258864490401559,-5.433969707000441,0.2512649167021398,-4.252777441301779,-0.6443485609580935,7,1.9999999999999998,"steep_5s10s, steep_20s30s, steep_2s30s, steep_5s30s, bfly_2s5s10s_neg, bfly_2s10s30s_neg, bfly_5s10s30s_neg"
2019-11-20,MOM_MR,BULL_STEEP,-1.5940655434092668,-3.4254683283035114,-5.1830845051772405,-0.13667414313872903,-4.238288758005228,-0.7874991878736819,7,1.9999999999999998,"steep_5s10s, steep_20s30s, steep_2s30s, steep_5s30s, bfly_2s5s10s_neg, bfly_2s10s30s_neg, bfly_5s10s30s_neg"
2019-11-21,MOM_MR,BEAR_FLAT,-1.3886688352851857,-3.572231955915635,-5.157685786941088,-0.4140101181875749,-4.249496744282365,-0.7765666827359378,7,1.9999999999999998,"steep_5s10s, steep_20s30s, steep_2s30s, steep_5s30s, bfly_2s5s10s_neg, bfly_2s10s30s_neg, bfly_5s10s30s_neg"
2019-11-22,MOM_MR,BEAR_FLAT,-1.4793457237575058,-3.415888482344214,-5.136747912696407,-0.29311429554590174,-4.167897895182485,-0.7998753298418886,7,1.9999999999999998,"steep_5s10s, steep_20s30s, steep_2s30s, steep_5s30s, bfly_2s5s10s_neg, bfly_2s10s30s_neg, bfly_5s10s30s_neg"
2019-11-25,MOM_MR,BULL_FLAT,-1.3628559348011393,-3.4149567140210464,-5.008191286607742,-0.43447491675008515,-4.0864454044561,-0.8022912891772045,7,1.9999999999999998,"steep_5s10s, steep_20s30s, steep_2s30s, steep_5s30s, bfly_2s5s10s_neg, bfly_2s10s30s_neg, bfly_5s10s30s_neg"
2019-11-26,MOM_MR,BULL_FLAT,-1.4859165771749676,-3.3909122040870696,-5.002375029432461,-0.4857009961539447,-3.993708656723539,-0.9929475738079862,7,1.9999999999999998,"steep_5s10s, steep_20s30s, steep_2s30s, steep_5s30s, bfly_2s5s10s_neg, bfly_2s10s30s_neg, bfly_5s10s30s_neg"
2019-11-27,MOM_MR,BULL_FLAT,-1.4505660515155938,-3.393119786219221,-4.923482836311194,-0.6357470038661627,-3.9053680219295,-1.083647562968344,7,1.9999999999999998,"steep_5s10s, steep_20s30s, steep_2s30s, steep_5s30s, bfly_2s5s10s_neg, bfly_2s10s30s_neg, bfly_5s10s30s_neg"
2019-11-29,FLAT,BEAR_FLAT,-1.1995022570467888,-3.4533757734691344,-4.774492062578843,-0.7725522057821187,-3.9175728657485007,-0.9366594971115026,0,0.0,
2019-12-02,FLAT,BEAR_STEEP,-1.1271409497202178,-3.5397079270793674,-4.603505653015153,-0.8231634421481594,-3.856728340789182,-0.8840335471443118,0,0.0,
2019-12-03,FLAT,BULL_FLAT,-0.8874343588825347,-3.751492952233286,-4.695376175468063,-0.44377785636799333,-4.057825050705905,-0.5074120182912338,0,0.0,
2019-12-04,FLAT,BULL_FLAT,-0.5617134779652221,-4.015835323886742,-4.617574586218473,-0.52208362843422,-4.327637176669086,-0.37448268063103707,0,0.0,
2019-12-05,FLAT,BULL_FLAT,-0.874315843819426,-3.857930834758817,-4.738815350346743,-0.5147790725509603,-4.181954318541463,-0.5351043384622627,0,0.0,
2019-12-06,FLAT,BULL_FLAT,-0.8097813346633425,-3.8506524001284923,-4.719368197479886,-0.4637252796548076,-4.206567978438469,-0.4693802114761858,0,0.0,
2019-12-09,FLAT,BULL_FLAT,-0.6550822789968416,-3.954707004929942,-4.63299199403905,-0.48308877451458415,-4.351385310677784,-0.3873369648260555,0,0.0,
2019-12-10,FLAT,BULL_FLAT,-0.8415110777058166,-3.8595932444875483,-4.626681982759014,-0.574437664783265,-4.2586862070597675,-0.5326732322896067,0,0.0,
2019-12-11,FLAT,BULL_FLAT,-0.7963833251797398,-3.8928090024520596,-4.439630215220711,-0.5756654816304279,-4.209400437253572,-0.4899488663189538,0,0.0,
2019-12-12,FLAT,BEAR_FLAT,-0.6423284778513663,-3.9560132109849233,-4.4698328481615865,-0.5117125135182193,-4.356343843481459,-0.36505594738310165,0,0.0,
2019-12-13,FLAT,BEAR_FLAT,-0.7254638950823878,-3.8895098052892623,-4.31116166525263,-0.528485723428852,-4.212992180330645,-0.39911150570129916,0,0.0,
2019-12-16,FLAT,BEAR_STEEP,-0.8630807499441426,-3.837427251599288,-4.432604131941414,-0.6325991156506348,-4.169768240940204,-0.5634068712164554,0,0.0,
2019-12-17,FLAT,BEAR_STEEP,-0.9020312490428329,-3.7916334892202093,-4.3291641038041195,-0.6665851961852913,-4.081481435436344,-0.6007974290983678,0,0.0,
2019-12-18,FLAT,BEAR_STEEP,-0.47150083382914765,-4.016445045802551,-4.268891049829092,-0.40123624262187835,-4.426983036338473,-0.1715232475164276,0,0.0,
2019-12-19,FLAT,BEAR_STEEP,-0.3361612815982529,-4.04475561691269,-4.265368227494776,-0.2325956744328006,-4.471834867853696,0.024346142857897636,0,0.0,
2019-12-20,FLAT,BEAR_STEEP,-0.19636566117276147,-4.200266154507686,-4.285830981707898,-0.10860104624937175,-4.61873598683172,0.18066896951701608,0,0.0,
2019-12-23,FLAT,BEAR_STEEP,-0.21389255551816214,-4.163821606134227,-4.197746499113211,-0.21296764287576128,-4.581857841373457,0.11158330019854845,0,0.0,
2019-12-24,FLAT,BEAR_STEEP,-0.1871908260080815,-4.168885213051131,-4.1314697453549245,-0.28491779498585296,-4.567541159669375,0.08303734814075873,0,0.0,
2019-12-26,FLAT,BEAR_STEEP,-0.41464973049173703,-4.114583673628664,-4.334032284051645,-0.30969607713461994,-4.518168302627025,-0.08554324428587823,0,0.0,
2019-12-27,FLAT,BEAR_STEEP,-0.40996554663010637,-4.0776309491618505,-4.361005714489634,-0.27941761435071544,-4.532632495180676,-0.06064392936638446,0,0.0,
2019-12-30,FLAT,BEAR_STEEP,-0.15637039620795878,-4.20294751880396,-4.387531326207157,-0.1902982215434186,-4.632191533698245,0.11471677885706201,0,0.0,
2019-12-31,FLAT,BEAR_STEEP,-0.4200030565507418,-4.136351171827932,-4.418492122984098,-0.3381613816363396,-4.4734192940864785,-0.11094644540757768,0,0.0,
2020-01-02,FLAT,BEAR_STEEP,-0.5685740930854924,-4.050243165367398,-4.300028280434771,-0.20907997458994956,-4.325337200139866,-0.13243889591804553,0,0.0,
2020-01-03,FLAT,BULL_STEEP,-0.8032496224658741,-3.938395177563208,-4.143258053188904,-0.6964894446119072,-4.164314636519469,-0.4761597807778756,0,0.0,
2020-01-06,FLAT,BULL_STEEP,-0.7863218328323135,-4.0540697973129145,-4.287304824769184,-0.600859617096375,-4.310625158305363,-0.4287749524164642,0,0.0,
2020-01-07,FLAT,BULL_STEEP,-1.028847186327858,-3.9362660716351288,-4.346667954571423,-0.5203928830673888,-4.207971314193662,-0.5507921568960069,0,0.0,
2020-01-08,FLAT,BULL_STEEP,-1.1540984593214292,-3.8539051383486522,-4.3683844163898,-0.41196895219518453,-4.141822084866125,-0.5867850057532369,0,0.0,
2020-01-09,FLAT,BEAR_STEEP,-0.5797398412008699,-4.45904747801045,-4.603130668585101,-0.05545407627115125,-4.837524688076035,-0.036855371453583564,0,0.0,
2020-01-10,FLAT,BULL_STEEP,-0.3962093581315604,-4.782943893795328,-4.6833450949453095,-0.026732913136975806,-5.219415983781934,0.0943362841587997,0,0.0,
2020-01-13,FLAT,BEAR_STEEP,-0.3102722262682226,-4.834228866458642,-4.5839388715552305,-0.2427138823729489,-5.236173406109643,0.050482392240462415,0,0.0,
2020-01-14,FLAT,BULL_FLAT,-0.4277675713517736,-4.721517098738705,-4.526566773552754,-0.2550617884638211,-5.116003959528904,-0.022592978785167882,0,0.0,
2020-01-15,FLAT,BULL_FLAT,-0.5265779135484517,-4.7205056415805915,-4.5992508676106105,-0.3256496150669634,-5.117087016838735,-0.11919588025327348,0,0.0,
2020-01-16,FLAT,BULL_FLAT,-0.5386103308946487,-4.623268809890048,-4.545857388729407,-0.45223930456356304,-4.9995401433683835,-0.1738561945921972,0,0.0,
2020-01-17,FLAT,BULL_FLAT,-0.10572658091636926,-4.901746911002613,-4.516440236368491,-0.3288582783986002,-5.294070970128562,0.15563240738542608,0,0.0,
2020-01-21,FLAT,BULL_FLAT,-0.38353977698012875,-4.75604349621886,-4.555206089078369,-0.13190573561759078,-5.195499478180799,0.10101685147701729,0,0.0,
2020-01-22,FLAT,BULL_FLAT,-0.2907261095193169,-4.806507594195071,-4.594943177979362,-0.2570712620654805,-5.225658395165471,0.07807761801669089,0,0.0,
2020-01-23,FLAT,BULL_FLAT,-0.2297359955940174,-4.909206620943711,-4.515806931423634,-0.35218125773980735,-5.328237329696685,0.07401705044881461,0,0.0,
2020-01-24,FLAT,BULL_FLAT,-0.29581801430597565,-4.8511480720927915,-4.5119399219218295,-0.4822154864278733,-5.252054293943007,-0.02859084777906325,0,0.0,
2020-01-27,FLAT,BULL_FLAT,-0.17648977705227942,-4.96041505458353,-4.56670602678154,-0.5390542068410767,-5.361244377009531,0.003826950314356505,0,0.0,
2020-01-28,FLAT,BULL_FLAT,-0.28219236649784923,-4.929381488262131,-4.644181598763925,-0.7062616169597716,-5.327169629668522,-0.12983980545062498,0,0.0,
2020-01-29,FLAT,BULL_FLAT,-0.19168919905800533,-4.948770006632491,-4.587102877017609,-0.6184159902297005,-5.340087750810005,-0.04483109068393028,0,0.0,
2020-01-30,FLAT,BULL_FLAT,-0.2622528496301826,-4.906718775455091,-4.639791346736748,-0.683308952599197,-5.303445097412876,-0.10572901683205276,0,0.0,
2020-01-31,FLAT,BULL_FLAT,-0.511204066857603,-4.749909277462917,-4.6391694966177415,-0.7284926849576183,-5.147182916257482,-0.27433335550438676,0,0.0,
2020-02-03,FLAT,BULL_FLAT,-0.02364572355925644,-4.723010548287233,-4.710381022343268,-0.49623059483088433,-5.074840612192742,0.06894039016792905,0,0.0,
2020-02-04,FLAT,BULL_FLAT,-0.2955851344510945,-4.500137617440677,-4.088561975296988,-0.6381511511740046,-4.848155220183842,-0.11341047668482054,0,0.0,
2020-02-05,FLAT,BULL_FLAT,-0.05612784558814131,-4.4167658551569495,-4.046525580754038,-0.6210300873983442,-4.732831946670573,0.02693964956491098,0,0.0,
2020-02-06,FLAT,BULL_FLAT,-0.383392355929002,-4.205236137663149,-3.921015668896374,-0.6964212828743216,-4.509605216261196,-0.18582422103250332,0,0.0,
2020-02-07,FLAT,BULL_FLAT,-0.43252638065689086,-4.17519993401974,-3.6825238754093323,-0.8173401443093731,-4.4778108032282065,-0.20795766144258726,0,0.0,
2020-02-10,FLAT,BULL_FLAT,-0.5162301810972221,-4.064759463132939,-3.4298868700930085,-0.8840324963611614,-4.357632781907723,-0.2689391266320755,0,0.0,
2020-02-11,FLAT,BULL_FLAT,-0.605775282979504,-4.021343998235199,-3.521873104028161,-0.8126194634910858,-4.323778784910278,-0.31312729323516175,0,0.0,
2020-02-12,FLAT,BULL_FLAT,-0.9959788259968283,-3.7431071402449945,-3.1913076650591057,-0.9622807703902394,-4.090109100571948,-0.5775549058787874,0,0.0,
2020-02-13,FLAT,BULL_FLAT,-1.3716838527322206,-3.5645505512304343,-3.009283274972062,-1.0632540702195872,-3.9096431466990405,-0.7773394277247067,0,0.0,
2020-02-14,FLAT,BULL_FLAT,-2.1129733272359674,-3.2638346592202883,-2.523416417444317,-1.2481805862781106,-3.711036225941742,-1.131345311886615,0,0.0,
2020-02-18,FLAT,BULL_FLAT,-1.8531786736356606,-3.282308309267353,-2.5687749114340046,-1.08224283193216,-3.7039796477797924,-0.9638865539785566,0,0.0,
2020-02-19,FLAT,BULL_FLAT,-1.772143934695517,-3.6341998151832673,-2.530420311434261,-1.3001470981007486,-4.116086195619453,-0.9572672467228908,0,0.0,
2020-02-20,FLAT,BULL_FLAT,-1.555504625472162,-4.23140757229837,-3.009412613424508,-1.20511883651257,-5.056343815796353,-0.791203340761204,0,0.0,
2020-02-21,FLAT,BULL_FLAT,-1.4781612133309308,-4.074530185582184,-2.7572917144023132,-1.245495154733983,-4.868415977437761,-0.7565890605538924,0,0.0,
2020-02-24,FLAT,BULL_FLAT,-1.3909421445895185,-4.206936840520436,-2.880080536572028,-1.1909804472119752,-5.087110747364082,-0.6950782280504015,0,0.0,
2020-02-25,FLAT,BULL_FLAT,-1.2791917640478416,-4.4764293559534645,-3.2659054418985916,-1.0089198903025924,-5.496428554879921,-0.626679722665754,0,0.0,
2020-02-26,FLAT,BULL_FLAT,-1.3317321326699434,-4.248790737800283,-3.1511244307230317,-0.9853067011541434,-5.290626589795938,-0.6668203851672985,0,0.0,
2020-02-27,FLAT,BULL_STEEP,-1.14252822051685,-4.4499248655473735,-3.598827954053431,-0.7481756346179882,-5.618423386616739,-0.5492282349472485,0,0.0,
2020-02-28,FLAT,BULL_STEEP,-1.5284694146591484,-4.239705036217466,-3.3521671178862196,-0.8271946929704378,-5.934096523952233,-0.7666086946378488,0,0.0,
2020-03-02,FLAT,BULL_STEEP,-1.6051085938117784,-4.183075533271676,-3.5711364694223646,-0.7216675168653283,-5.84749840924933,-0.8045052445962231,0,0.0,
2020-03-03,FLAT,BULL_STEEP,-1.6716433202528476,-4.243213970469109,-3.709239865183852,-0.44687287750251176,-5.950354562196546,-0.8508466656702989,0,0.0,
2020-03-04,FLAT,BULL_STEEP,-2.1369685250768806,-3.7312714712253197,-3.3689455455992734,-0.9103762279283091,-5.132231217544497,-1.4037006955037592,0,0.0,
2020-03-05,FLAT,BULL_STEEP,-2.3765730860708145,-2.668935363759133,-3.605047404026928,-1.2277284278144156,-3.5871187699111298,-1.7389845631220404,0,0.0,
2020-03-06,FLAT,BULL_STEEP,-1.939609473849987,-2.9885500475792752,-3.608039823622838,-1.092460957817911,-3.490027432633316,-1.49741327227936,0,0.0,
2020-03-09,FLAT,BULL_FLAT,0.1730272386441553,-2.7049625753801934,-3.8729424451472543,0.05352526256840409,-2.778312851962154,0.140251008449027,0,0.0,
2020-03-10,FLAT,BULL_STEEP,0.11475466195461265,-2.9245441087259536,-4.259738172856808,0.13487400973228617,-3.0816361222304938,0.14492579202849848,0,0.0,
2020-03-11,FLAT,BULL_STEEP,-0.38715175287753084,-1.7576776671886254,-2.9044759656483574,-0.4221004237046015,-1.9090960396461354,-0.3726513135519651,0,0.0,
2020-03-12,FLAT,BULL_STEEP,-0.959306830881993,-0.9590044412965263,-2.4551219576022154,-0.9627126136589704,-1.0984235991022557,-0.914459540912137,0,0.0,
2020-03-13,FLAT,BULL_STEEP,-0.8338734444324307,-1.0672708789716,-2.293913018982954,-0.8642699322146506,-1.226544609457868,-0.7973443192954084,0,0.0,
2020-03-16,FLAT,BULL_STEEP,-1.160881527387376,-0.6892027653507328,-2.5275402294707803,-1.1470894680256936,-0.8254332265561187,-1.1075789264958025,0,0.0,
2020-03-17,FLAT,BULL_STEEP,-0.6250568767620033,-1.2626533261903998,-2.6606682374265676,-0.7289380188985117,-1.3278425393993825,-0.5953083209041086,0,0.0,
2020-03-18,FLAT,BULL_STEEP,-1.1063284185756541,-0.5294380641647168,-2.5682879612711034,-1.0874890025165658,-0.6353816180363743,-1.0397731427990364,0,0.0,
2020-03-19,FLAT,BULL_STEEP,-1.631951039601122,0.16782449487156428,-2.5522151277712823,-1.5576981820114209,0.1098898156194669,-1.556592280100213,0,0.0,
2020-03-20,FLAT,BULL_STEEP,-1.1823494837532484,-0.16412694782848872,-2.772847519339324,-1.1222939761113262,-0.2875991931340545,-1.1091175449184147,0,0.0,
2020-03-23,FLAT,BULL_STEEP,-0.5943200927339772,-0.7343352443688315,-2.841469140071981,-0.5820161166939314,-0.851628604710853,-0.5413221633259447,0,0.0,
2020-03-24,FLAT,BULL_STEEP,-0.22368209383334478,-1.0490403367574461,-2.7303145513879175,-0.22220318247978835,-1.1881862225152824,-0.18402009984429482,0,0.0,
2020-03-25,FLAT,BULL_STEEP,-0.2560645993199243,-0.9620344650855736,-2.7507555003533577,-0.2899305191790373,-1.071142344448552,-0.23775170679794444,0,0.0,
2020-03-26,FLAT,BULL_STEEP,-0.35836443368304965,-0.9101328659927254,-2.846452683759379,-0.35593398835604306,-1.028818079799511,-0.3356022946283703,0,0.0,
2020-03-27,FLAT,BULL_STEEP,-0.4252741041487027,-0.9219554988098746,-2.802463928702251,-0.4363573593391795,-1.0473178267186674,-0.3952719563352115,0,0.0,
2020-03-30,FLAT,BULL_STEEP,-0.1564423477956987,-1.1154552628001797,-2.7483642383374507,-0.16154493999302752,-1.247730949232474,-0.1256143153066805,0,0.0,
2020-03-31,FLAT,BULL_STEEP,-0.3870905347089172,-0.9688941476216967,-2.819460820072035,-0.3685599139711303,-1.0687834989753076,-0.3522381320139154,0,0.0,
2020-04-01,FLAT,BULL_STEEP,-0.6227559782109428,-0.7993203873912792,-2.6151731789005823,-0.5733648943437843,-0.8875626188364573,-0.577676647362383,0,0.0,
2020-04-02,FLAT,BULL_STEEP,-0.38343011516758413,-0.9572809147012722,-2.911296388287039,-0.4062966044475681,-1.0324947129189992,-0.36754065189057006,0,0.0,
2020-04-03,FLAT,BULL_STEEP,-0.23979342989307556,-1.0468147488258004,-2.9696830411113435,-0.3347028309264504,-1.0558477706312461,-0.2932860717722785,0,0.0,
2020-04-06,FLAT,BULL_STEEP,-0.23037995486463952,-1.066903703885314,-2.9001373455567325,-0.3314362053070155,-1.0332108848753554,-0.30833927750532447,0,0.0,
2020-04-07,FLAT,BEAR_STEEP,-0.08654250360980317,-1.0903695900886512,-3.214994134907287,-0.0845911619847062,-1.1008441683782884,-0.08329057936355673,0,0.0,
2020-04-08,FLAT,BULL_STEEP,-0.11719109740193379,-1.0398475657852357,-2.892466926832257,-0.15841868749893814,-1.0435511860305022,-0.1400268103666994,0,0.0,
2020-04-09,FLAT,BULL_STEEP,-0.23104804014663335,-0.9733598002208684,-2.366172234052421,-0.2851050234827476,-0.94371444828863,-0.275324373289923,0,0.0,
2020-04-13,FLAT,BULL_STEEP,-0.30932898796905717,-0.951198542270011,-2.2429764117756763,-0.40014415272860626,-0.9195473729526924,-0.37679111722588327,0,0.0,
2020-04-14,FLAT,BULL_STEEP,-0.42316458586664674,-0.8767929666849638,-1.8733638746085497,-0.5861899377323873,-0.8368000064480223,-0.5410027336100188,0,0.0,
2020-04-15,FLAT,BULL_FLAT,-0.5480060330233583,-0.8141123871546867,-1.8168154034002464,-0.7181870564812112,-0.8105440828048189,-0.6652839147146813,0,0.0,
2020-04-16,FLAT,BULL_FLAT,-0.3080664739372502,-0.9923007694369103,-2.370412312484386,-0.44612738547509195,-1.017702201397908,-0.3798768113296599,0,0.0,
2020-04-17,FLAT,BULL_FLAT,-0.17195604291678795,-1.0629938592581971,-2.5891865496624664,-0.3840500460629215,-1.0810219668397525,-0.3001771061150872,0,0.0,
2020-04-20,FLAT,BULL_FLAT,-0.3051426380547326,-0.9877852027666925,-2.028905773402469,-0.5769301065718555,-0.9530852153500932,-0.48666426510913546,0,0.0,
2020-04-21,FLAT,BULL_FLAT,-0.22899211409961162,-1.0504937481064895,-2.171579620586873,-0.5480946439452316,-1.0006665815144802,-0.44063778545587806,0,0.0,
2020-04-22,FLAT,BULL_FLAT,-0.08366044410322311,-1.1470656772375223,-2.3821857836044944,-0.4453898121894993,-1.0771864873810209,-0.327915682868295,0,0.0,
2020-04-23,FLAT,BULL_FLAT,-0.1807663785973667,-1.070494785439195,-2.1470942970623943,-0.5524431082968222,-1.0077195522509614,-0.43242159636063837,0,0.0,
2020-04-24,FLAT,BULL_FLAT,-0.08735149206115742,-1.1187652752167814,-2.327423473028329,-0.420702395315451,-1.0665748066818563,-0.3093292358989405,0,0.0,
2020-04-27,FLAT,BULL_STEEP,-0.03889666413646914,-1.1419452342690455,-2.4272103587293676,-0.35516258798583356,-1.0983764173498256,-0.242282117393732,0,0.0,
2020-04-28,FLAT,BULL_FLAT,-0.20671854074301327,-1.0167151564038537,-1.8224063911951067,-0.5488876570087952,-0.9420941895604578,-0.4411096240973511,0,0.0,
2020-04-29,FLAT,BULL_STEEP,-0.142442474656067,-1.0815239499934475,-2.031916798763511,-0.5158693623168463,-1.014466560003682,-0.3892148074751129,0,0.0,
2020-04-30,FLAT,BEAR_STEEP,-0.2598316828977992,-1.022663282183653,-1.7970630916743398,-0.7124431618014585,-0.9399801952090245,-0.5653591593520647,0,0.0,
2020-05-01,FLAT,BULL_STEEP,-0.43937026879195756,-0.9095227452373079,-1.3707537094191111,-0.8563200874524497,-0.808653576343353,-0.7365290109790225,0,0.0,
2020-05-04,FLAT,BULL_STEEP,-0.25112560426899283,-0.9291595679797705,-1.6469537177833207,-0.5426246196060855,-0.8820498535402066,-0.4437151017051962,0,0.0,
2020-05-05,FLAT,BULL_STEEP,-0.3278634821632636,-0.8699394729088801,-1.534638038796086,-0.56462704919714,-0.8421534062357626,-0.49187070785234976,0,0.0,
2020-05-06,FLAT,BULL_STEEP,-0.4366539377691998,-0.791894131357659,-1.4575248404177017,-0.5917722757164653,-0.7821751104281576,-0.5410028133890207,0,0.0,
2020-05-07,FLAT,BULL_FLAT,-0.5942660203078326,-0.7200111430760602,-1.1307430988187301,-0.8445939320987044,-0.6716059463114862,-0.7727843399901445,0,0.0,
2020-05-08,FLAT,BULL_STEEP,-0.5296516230389168,-0.8260663655762404,-1.3463935421639524,-0.812174324738123,-0.7592231348083017,-0.7307713336816777,0,0.0,
2020-05-11,FLAT,BULL_STEEP,-0.6317746712500928,-0.7325672639163162,-1.1370331267108715,-0.887834218425081,-0.679087062329262,-0.8167815556845028,0,0.0,
2020-05-12,FLAT,BULL_FLAT,-0.6554386469721964,-0.7511933266245208,-1.0824894235377016,-1.0087769477754611,-0.6619678315190876,-0.9073452625024758,0,0.0,
2020-05-13,FLAT,BULL_FLAT,-0.5835512242959009,-0.8359888897778391,-1.2058321457581112,-0.9944083120449435,-0.7221474284070487,-0.8795979273946226,0,0.0,
2020-05-14,FLAT,BULL_STEEP,-0.5061665086671486,-0.8809307399176411,-1.2736304157533695,-0.9511967139493945,-0.7619021441992241,-0.8243460735188054,0,0.0,
2020-05-15,FLAT,BULL_STEEP,-0.4333572511568744,-0.9228714048189434,-1.4790100173032197,-0.7833037141176478,-0.8269179754025893,-0.6834511135901504,0,0.0,
2020-05-18,FLAT,BEAR_STEEP,-0.48466235088434995,-0.8742253661226735,-1.3958736050214005,-0.7938346388251956,-0.7923156952579523,-0.7064972386759076,0,0.0,
2020-05-19,FLAT,BEAR_STEEP,-0.6226600607696575,-0.7211551163745185,-1.076976289319602,-0.8724524976730471,-0.669129087117103,-0.8069897018102719,0,0.0,
2020-05-20,FLAT,BEAR_STEEP,-0.6516105060015835,-0.7267198095113454,-1.1000773004993838,-0.903490084601535,-0.673742988568116,-0.8347202639330372,0,0.0,
2020-05-21,FLAT,BEAR_STEEP,-0.5955658580245928,-0.7567326780514655,-1.1083597777198386,-0.8965887333683686,-0.6911507097774914,-0.8129095272607096,0,0.0,
2020-05-22,FLAT,BEAR_STEEP,-0.5909556616236238,-0.7337345742968477,-1.224484408069784,-0.7648728125059703,-0.7134182703749381,-0.7108298230969264,0,0.0,
2020-05-26,FLAT,BULL_STEEP,-0.5683044653671153,-0.7251549038780781,-1.3251316561998172,-0.6327888393433425,-0.7402342337461817,-0.6116212509786733,0,0.0,
2020-05-27,FLAT,BEAR_STEEP,-0.7010765992982669,-0.6518334912863959,-1.1069370408589951,-0.7963458107159478,-0.6544934622969291,-0.7701239853781339,0,0.0,
2020-05-28,FLAT,BEAR_STEEP,-0.7506896142118329,-0.6324274433261702,-1.1327167187932317,-0.7864905920375455,-0.6519935391388179,-0.7811013607277103,0,0.0,
2020-05-29,FLAT,BULL_STEEP,-0.8117028417762696,-0.5777268602121792,-1.0739447367635206,-0.7899881832580467,-0.6187237203903981,-0.7978535755851781,0,0.0,
2020-06-01,FLAT,BEAR_STEEP,-0.803647250399742,-0.5922069119192203,-1.1849975164777382,-0.7087727736638598,-0.6545959636786746,-0.7414071422139558,0,0.0,
2020-06-02,FLAT,BEAR_STEEP,-0.8789126337619972,-0.5559617658413943,-1.1979883429469125,-0.7080162963117604,-0.6360063362418158,-0.76802694950664,0,0.0,
2020-06-03,FLAT,BEAR_STEEP,-0.8913322920008453,-0.5154151145170834,-1.171544723103054,-0.7358760320668553,-0.6166300118437207,-0.8001203147513204,0,0.0,
2020-06-04,FLAT,BEAR_STEEP,-0.9355933222266455,-0.44371993556424033,-0.8953676814754297,-0.8780404942804092,-0.5306987896186091,-0.9137843574346075,0,0.0,
2020-06-05,FLAT,BEAR_STEEP,-1.0548256252128692,-0.3420034588617092,-0.5875034926717441,-0.9142913984098698,-0.41865501313279296,-0.9761177605588012,0,0.0,
2020-06-08,FLAT,BEAR_STEEP,-0.9963511672052262,-0.33748773896302803,-0.5488183120220455,-0.9013344140414177,-0.4116552730272554,-0.9528973047907245,0,0.0,
2020-06-09,FLAT,BEAR_STEEP,-0.9715490914539673,-0.35947852038381417,-0.6241643771751147,-0.8917461733612185,-0.4392276998359762,-0.9346718620498186,0,0.0,
2020-06-10,FLAT,BEAR_STEEP,-0.8994137521857388,-0.42186330497618385,-0.8128803109621265,-0.8398378514764998,-0.510398032254741,-0.8674808589892055,0,0.0,
2020-06-11,FLAT,BEAR_FLAT,-0.8810724357450377,-0.4826600721467353,-0.9589173482424456,-0.8418527762852697,-0.5675972550669809,-0.8537768940123391,0,0.0,
2020-06-12,FLAT,BEAR_STEEP,-0.6162692595877751,-0.6419051070400198,-1.3765623876982918,-0.577333737927208,-0.7387545176448925,-0.573293506767629,0,0.0,
2020-06-15,FLAT,BEAR_STEEP,-0.7157856712467039,-0.5669907406314353,-1.1347844059813246,-0.6643291530598913,-0.6518087549329115,-0.6684050189020906,0,0.0,
2020-06-16,FLAT,BEAR_STEEP,-0.6837728440351053,-0.5833061894972327,-1.2250945210265969,-0.6521624900024301,-0.6832644046985109,-0.6564916634352979,0,0.0,
2020-06-17,FLAT,BEAR_STEEP,-0.8856802887497247,-0.4557359331260894,-0.8493816798029797,-0.8197914686382832,-0.5427732245121099,-0.8413235758416493,0,0.0,
2020-06-18,FLAT,BEAR_FLAT,-0.8822603645122254,-0.4773796082839303,-0.9723732955869808,-0.7958877944324786,-0.5798152599508415,-0.8391379887405291,0,0.0,
2020-06-19,FLAT,BEAR_STEEP,-0.7595355995848003,-0.5588057027674406,-1.1524450885411348,-0.699132970918916,-0.6603889530444501,-0.7281004484503641,0,0.0,
2020-06-22,FLAT,BEAR_STEEP,-0.7817201372694276,-0.5559994796436264,-1.1490273681067376,-0.7533868634138893,-0.6603045928666361,-0.782811797137548,0,0.0,
2020-06-23,FLAT,BEAR_STEEP,-0.7389714474475023,-0.560676958378739,-1.1516334718909267,-0.7363841637710583,-0.661277806178348,-0.7492071270733326,0,0.0,
2020-06-24,FLAT,BULL_FLAT,-0.846003090586943,-0.5007105435356809,-1.0075471890849221,-0.8186577679766861,-0.6010197992672008,-0.8433657049039691,0,0.0,
