group,n_spreads,window,long_th,short_th,sharpe,sortino,ann_ret,vol,mdd,calmar,total_ret,n_trades
all_6,6,126,10,-10,-0.3290979457856449,-0.33305048535341736,-0.013598239018709046,0.09005852218904029,-0.3774713524084998,-0.03602455903459667,-0.20872878962435937,137
all_6,6,126,10,-11,-0.2829180803275208,-0.2854867796675124,-0.009694695075851412,0.09061983046749238,-0.34751260971646514,-0.027897390784643167,-0.1534452281743024,132
all_6,6,126,10,-12,-0.27617181238699656,-0.2751241900310108,-0.009881004175311237,0.09279283178235954,-0.3362011201071972,-0.029390158403281623,-0.15616441099319145,94
all_6,6,126,11,-1,-0.19529033582101188,-0.2027412716558756,0.0025103759393581004,0.07513077231774022,-0.16776036479170855,0.014964058658759986,0.04380391058867872,138
all_6,6,126,11,-2,-0.21430480848136146,-0.22116941745200364,0.000994544897502836,0.07542273858782027,-0.18366990979015815,0.005414849381910722,0.017142756527593006,135
all_6,6,126,11,-3,-0.23358530628349763,-0.24022292828705213,-0.0007137323795863848,0.07624321451099311,-0.18891621893069402,-0.0037780365477684333,-0.012134391821172041,133
all_6,6,126,11,-4,-0.2778702007291621,-0.28507267447124973,-0.004221824517972594,0.07663873706997974,-0.20263790714176283,-0.020834327483549568,-0.06978791021347652,137
all_6,6,126,11,-5,-0.2828895433051486,-0.2899980973421142,-0.004695123788052258,0.07689122723161926,-0.24326653292676625,-0.019300327634733435,-0.07731921701362876,145
all_6,6,126,11,-6,-0.29354555978977276,-0.3006254283080729,-0.005771339455232782,0.07759927933071806,-0.23340924230922755,-0.024726267898109788,-0.09423120435929822,146
all_6,6,126,11,-7,-0.3006873396840388,-0.30937977116919696,-0.007298605641528622,0.08018908273930914,-0.24135641077993128,-0.030239949367591022,-0.11773077560246059,169
all_6,6,126,11,-8,-0.45988033048243104,-0.47042288465922594,-0.021751313098371194,0.08369474423927184,-0.3878237563203577,-0.056085561402287466,-0.3134215642277103,161
all_6,6,126,11,-9,-0.4522634612536791,-0.45678563626550595,-0.022204766849441615,0.08574476754710457,-0.3742843602294259,-0.0593259275803849,-0.3188431972706586,162
all_6,6,126,11,-10,-0.3971900946794893,-0.39850399407135445,-0.018299739698591,0.08726812937255896,-0.37855862644455385,-0.04834056978297732,-0.2708016771647177,143
all_6,6,126,11,-11,-0.3509717318636545,-0.3512878452007433,-0.0145456455492321,0.08776274944211149,-0.34939729472737524,-0.041630675934630955,-0.22162402912838342,136
all_6,6,126,11,-12,-0.34498291991925384,-0.34097848859053337,-0.015031139263444682,0.09010931101638056,-0.3385536405301408,-0.044398102586956194,-0.22815519990535105,100
all_6,6,126,12,-1,-0.35768065385743386,-0.3622822462683837,-0.005308369478246977,0.06490820523308972,-0.17418117877193262,-0.030476137064140492,-0.08699203873000327,120
all_6,6,126,12,-2,-0.36566324385509186,-0.3682411124943166,-0.00595264971671805,0.06520936670011511,-0.17418117877193262,-0.03417504553986435,-0.09705148294431298,118
all_6,6,126,12,-3,-0.39935445161821176,-0.4014088403247056,-0.008425835708698148,0.06584187799522015,-0.1818445095721819,-0.04633538691116529,-0.13470562431868993,113
all_6,6,126,12,-4,-0.44934581560099157,-0.4500979790432031,-0.011904900178876243,0.06627442844926573,-0.19568583498127798,-0.06083680088553794,-0.18517813065383937,119
all_6,6,126,12,-5,-0.4470777275678395,-0.44748142945246816,-0.01193311595533808,0.06662290058661918,-0.23666869523613104,-0.05042118453153288,-0.18557590069054852,129
all_6,6,126,12,-6,-0.469018986885485,-0.4687208797583704,-0.013829080994578358,0.06747883357767454,-0.23291322911524798,-0.059374390398990944,-0.21188920619314622,127
all_6,6,126,12,-7,-0.4700696353607651,-0.47254193779863535,-0.015496195294032455,0.07048571898791221,-0.24951077773530017,-0.062106316347071734,-0.2343630168634082,150
all_6,6,126,12,-8,-0.6370745301527052,-0.6370423601059665,-0.02973659075066659,0.07442805053537108,-0.41501458773511357,-0.07165191689513867,-0.4032073307144276,140
all_6,6,126,12,-9,-0.5863927326928019,-0.582096795976559,-0.027221363629758022,0.0762166819132527,-0.38905025901823487,-0.06996875853122655,-0.37619431527680436,135
all_6,6,126,12,-10,-0.5170493767799826,-0.5107151903117337,-0.023049480318176552,0.07791020148201813,-0.378383540865215,-0.060915652582222306,-0.32883553479416716,115
all_6,6,126,12,-11,-0.46269180880929217,-0.4560212575608302,-0.01924790309347668,0.07856024310725143,-0.3484686965855144,-0.05523567333903474,-0.28275125915750965,110
all_6,6,126,12,-12,-0.4542224895686323,-0.44200199138892143,-0.020044900802678955,0.08132732251851595,-0.33717378165162654,-0.05944976120174633,-0.2926528505669732,74
top3,3,10,1,-1,-0.43150964239025164,-0.4427475905564469,-0.03144715961535549,0.10709478044863865,-0.4455502843438848,-0.07058049499769578,-0.4209450620197279,423
top3,3,10,1,-2,-0.49647817610741657,-0.5079371163971532,-0.03825198147866893,0.1072466793596196,-0.5085220110140433,-0.07522187958470213,-0.4867113312626463,431
top3,3,10,1,-3,-0.47255595229482533,-0.48395606030416055,-0.03616740845443467,0.10793947363565516,-0.4899854289375454,-0.07381323263603548,-0.4673521376665768,438
top3,3,10,1,-4,-0.4904710623833086,-0.49802896430555704,-0.03952623760398044,0.11053544266089835,-0.5107599002220491,-0.07738711983222783,-0.4982168819508549,506
top3,3,10,1,-5,-0.4327524035920594,-0.43769278486454943,-0.03363443508977915,0.11102268390789159,-0.465201540338978,-0.07230078186170831,-0.44290338404693974,498
top3,3,10,1,-6,-0.38670951971180184,-0.38576911206093467,-0.029408039122291174,0.11252297473316901,-0.4305943598119033,-0.06829638719638013,-0.39974237576466076,479
top3,3,10,2,-1,-0.4548814378245749,-0.4662668591384549,-0.03361584370890913,0.10662934092247334,-0.4664000488760912,-0.07207512904407923,-0.4427200918685813,427
top3,3,10,2,-2,-0.520099602372387,-0.5315651483160199,-0.040405428913654284,0.1067813030584236,-0.5270037597709971,-0.07667009611318894,-0.5060132581606707,435
top3,3,10,2,-3,-0.4805244643864287,-0.49167962042707,-0.036569016754081085,0.10718559534350854,-0.493607054573889,-0.07408527980956357,-0.4711344828441887,440
top3,3,10,2,-4,-0.49142326936669917,-0.49838502356846504,-0.0392062309927137,0.10980696739959311,-0.5079651912804625,-0.07718290872231595,-0.4953505229435171,507
top3,3,10,2,-5,-0.43610010787236714,-0.4402693944792471,-0.033647644459206205,0.11036807325609536,-0.47215812827867204,-0.0712635078037819,-0.44303358055269326,498
top3,3,10,2,-6,-0.4041853109261144,-0.40272229648531765,-0.031193809237469394,0.11228020490016065,-0.43699319454226665,-0.07138282615623727,-0.4183496360550434,484
top3,3,10,3,-1,-0.4473885629468268,-0.45828528545010233,-0.032345945003866006,0.10570082273230189,-0.4542826067525731,-0.0712022527894918,-0.4300649051146124,437
top3,3,10,3,-2,-0.5041584576533955,-0.5151394491738349,-0.03818876819213646,0.10579080011976831,-0.5079693524708143,-0.0751792760850284,-0.486134146985268,444
top3,3,10,3,-3,-0.4718703819866823,-0.4832724856901647,-0.03525430611750535,0.10643248493560953,-0.4816602909710753,-0.0731932998803558,-0.45865754893701627,449
top3,3,10,3,-4,-0.4643433668514243,-0.47298728692576597,-0.03603507723230015,0.10924838173643349,-0.4794461080221882,-0.07515980759746305,-0.46610027438920776,509
top3,3,10,3,-5,-0.4349155555924224,-0.440163515849801,-0.03310091569323814,0.10957070476186455,-0.46805103812842214,-0.07072073982700158,-0.43762080067526177,501
top3,3,10,3,-6,-0.40771694973177464,-0.406754022041753,-0.031042426354129127,0.11121661856458055,-0.43191243495674064,-0.07187203664844302,-0.4167935838257627,481
top3,3,10,4,-1,-0.5225076186385995,-0.5276873065558101,-0.03315676771871556,0.09428676004814747,-0.4757916101156336,-0.0696875838366661,-0.4381760155021931,505
top3,3,10,4,-2,-0.5379021579140923,-0.5429526845514349,-0.03475717185881411,0.0946109580254088,-0.4837922556006142,-0.07184317536390507,-0.4538678164672306,508
top3,3,10,4,-3,-0.528293637411188,-0.5347734717246982,-0.03443644214745101,0.09553786635537556,-0.47543146625039034,-0.07243197935349685,-0.45075654192549575,513
top3,3,10,4,-4,-0.5844668118781167,-0.5869886938787746,-0.0421862782879977,0.09948334530733838,-0.5217323859135392,-0.08085807863763465,-0.5214570879711153,550
top3,3,10,4,-5,-0.5192572363295241,-0.5237275007245349,-0.036380504583372275,0.10020354256720385,-0.46922624163010584,-0.07753297099707239,-0.4693622362156219,545
top3,3,10,4,-6,-0.40651023084216503,-0.40163485211830496,-0.026595334513279223,0.10255572594938227,-0.4050067078761642,-0.06566640501522526,-0.3692941892244568,522
top3,3,10,5,-1,-0.5094350485859204,-0.5185127603369581,-0.02708409083333574,0.08590800401057146,-0.4061879623028358,-0.06667871366690832,-0.3746873989828581,495
top3,3,10,5,-2,-0.49101579708127396,-0.5022233608488942,-0.02626190674634077,0.08718704191882025,-0.4196488499158698,-0.06258067131985633,-0.36558986479152566,498
top3,3,10,5,-3,-0.5206154552654996,-0.5310020326090819,-0.029101597532004253,0.08774531367059592,-0.4421553620707352,-0.0658175836559201,-0.3964935325388187,505
top3,3,10,5,-4,-0.5223552006185354,-0.5320585876591413,-0.03170966327668112,0.09189040796319342,-0.4416893748250195,-0.07179177287034193,-0.42362275355813617,538
top3,3,10,5,-5,-0.5390094418759181,-0.5451884096330893,-0.03404562746043738,0.09329067677575406,-0.4468011026216738,-0.07619862005861099,-0.44694284296503195,528
top3,3,10,5,-6,-0.46589233559926035,-0.461753260488463,-0.028619668727004055,0.09546708371032198,-0.4129287937424886,-0.06930896842435237,-0.3913506912541427,507
top3,3,10,6,-1,-0.3875777317683267,-0.3993462974710954,-0.013681706380305747,0.07907698051564706,-0.29602552142794736,-0.04621799605084346,-0.20987290118505386,476
top3,3,10,6,-2,-0.36763082202960107,-0.3827206251613185,-0.012242141400336415,0.0793491330079822,-0.2902269794850961,-0.0421812659252276,-0.18992041710440866,475
top3,3,10,6,-3,-0.40676086241080905,-0.4210632572434835,-0.015352350435836493,0.07944810811848928,-0.3029976449275778,-0.050668217040122525,-0.2324479380238148,477
top3,3,10,6,-4,-0.5653607054552102,-0.5761626671525302,-0.030989826893932704,0.08470930783034582,-0.4355894992011797,-0.07114456833960514,-0.4162520014090203,522
top3,3,10,6,-5,-0.524560587623237,-0.5335626434989494,-0.028568612269646132,0.08628503858648118,-0.39324649320621285,-0.07264810433964927,-0.3908034381737545,507
top3,3,10,6,-6,-0.4573024708837852,-0.4565654212621076,-0.024067985481252108,0.08845312729652877,-0.37669351700537373,-0.06389275205102286,-0.34070018158587456,481
top3,3,15,1,-1,-0.22072265717987108,-0.23031040967367258,-0.009834518196801811,0.10865956612359093,-0.241350547304101,-0.04074785952074245,-0.15548671874895847,327
top3,3,15,1,-2,-0.2907438491970786,-0.3029418989083821,-0.017154634602917107,0.10818762299172703,-0.3183472488259403,-0.05388654893731023,-0.25612017010429244,341
top3,3,15,1,-3,-0.3419323542725778,-0.355941435611352,-0.02254932534906462,0.10811132201029951,-0.34519644876762656,-0.06532316722714604,-0.32293586649735184,351
top3,3,15,1,-4,-0.383013699122258,-0.3983434093071918,-0.028283709045595407,0.11103812590645055,-0.3875842501288431,-0.07297435083131774,-0.3877411629843751,424
top3,3,15,1,-5,-0.2787882914785149,-0.2885400070666402,-0.017306959241599973,0.11191314704968934,-0.29509777553911437,-0.058648219933145465,-0.258089062482176,415
top3,3,15,1,-6,-0.34566088796627803,-0.34893918245028155,-0.02580970405954608,0.1145368356845386,-0.3720375203022235,-0.06937392776561796,-0.36053323342402743,393
top3,3,15,2,-1,-0.22931500705497232,-0.23868437876721954,-0.010688208180695713,0.10844807120329548,-0.23704431155592823,-0.045089494493834065,-0.1678508443598562,334
top3,3,15,2,-2,-0.29567436446312545,-0.307488331721596,-0.017660764783123062,0.10814158234523834,-0.31039324101531157,-0.0568980327192494,-0.26264330635596067,348
top3,3,15,2,-3,-0.3259014201317129,-0.338946302556218,-0.020812407761320095,0.1080137371284409,-0.3280339551939211,-0.06344589464531682,-0.3020663014385976,357
top3,3,15,2,-4,-0.40127593075634016,-0.41652171666784876,-0.030007588506104854,0.1105447972248534,-0.40589891228406577,-0.07392872362541399,-0.4060511325660684,429
top3,3,15,2,-5,-0.28093004965945595,-0.290466939784062,-0.01736566893704483,0.11145436226372081,-0.292699874337946,-0.05932926680041804,-0.2588466116557423,417
top3,3,15,2,-6,-0.33266900636086444,-0.3357636026003317,-0.024195985385513485,0.11416336679102772,-0.35621085589754015,-0.06792601905561568,-0.34217721574739124,394
top3,3,15,3,-1,-0.23230207116189533,-0.2428555980281455,-0.010495717161425833,0.10692579168049027,-0.2208604070415694,-0.04752194973293866,-0.1650779409021521,349
top3,3,15,3,-2,-0.30567762551382477,-0.31895567164003913,-0.018219364893783063,0.1069017088790868,-0.3050080136742868,-0.05973405312963099,-0.2697801524391391,361
top3,3,15,3,-3,-0.3362726003973049,-0.3508964583817611,-0.021369215712964573,0.10677229480621234,-0.3330327153440455,-0.06416551506325352,-0.3088215739218212,370
top3,3,15,3,-4,-0.3912001308648675,-0.4070219674303199,-0.028492173879171134,0.10965385472369325,-0.3949004386418004,-0.0721502715397471,-0.38998326058098787,435
top3,3,15,3,-5,-0.2921106994812019,-0.3029582066773643,-0.01835819932319671,0.11087120706252292,-0.33089660253196274,-0.05548016867723329,-0.2715438252383212,421
top3,3,15,3,-6,-0.3026676320989391,-0.30699160220079397,-0.02045544589983528,0.11320294863267419,-0.3618142302269632,-0.05653576943892931,-0.2977029425862555,394
top3,3,15,4,-1,-0.164714690381381,-0.170520266443497,0.00030550178079846724,0.09320681213556872,-0.1895250397226427,0.0016119336064804354,0.005236704059590425,421
top3,3,15,4,-2,-0.20618220615852814,-0.21312994032984578,-0.003484478771626276,0.09297653969959303,-0.20072033495888053,-0.01735986925460295,-0.05793958260733134,431
top3,3,15,4,-3,-0.2550181998461325,-0.26338100412469256,-0.00789782994505528,0.09268339608123813,-0.20994011592952413,-0.03761944166834004,-0.12679308587456428,438
top3,3,15,4,-4,-0.34343502774120693,-0.352294911077742,-0.01802313327829641,0.09738749149437316,-0.3007675793552903,-0.05992379004721805,-0.2672804806958803,478
top3,3,15,4,-5,-0.2833034799781672,-0.29006086346957244,-0.012866536628848957,0.09901138461269818,-0.2758303365584343,-0.046646561032358376,-0.19863214406487462,474
top3,3,15,4,-6,-0.23164600840483351,-0.23392625060335573,-0.008654396824659183,0.1015937342444886,-0.2891225908211383,-0.029933312371336306,-0.13810979518552846,444
top3,3,15,5,-1,-0.30828065145480793,-0.31601112696429384,-0.010292613319687338,0.08634215096866815,-0.23941506727962775,-0.0429906665300474,-0.16214272495089876,427
top3,3,15,5,-2,-0.3885905519164871,-0.39657650256740185,-0.017172548525390297,0.08642917737176693,-0.2750157106571512,-0.062442063707402094,-0.2563519738852805,433
top3,3,15,5,-3,-0.42213956993887153,-0.4303723620850809,-0.020091743377933624,0.08657620375314927,-0.30976939456993463,-0.06486032426098066,-0.2932307816443285,440
top3,3,15,5,-4,-0.450021660332611,-0.45604127462966365,-0.024965614315431095,0.09134734026635294,-0.37418478594796145,-0.06672001442330984,-0.35099274892407506,475
top3,3,15,5,-5,-0.3721035943105546,-0.3763013711313877,-0.018621214045767553,0.09271085138740916,-0.33613847517696915,-0.05539744903038521,-0.2748740226815478,466
top3,3,15,5,-6,-0.33426175877994985,-0.3344410581493546,-0.01630376711006354,0.09539658211372863,-0.3257948785493062,-0.05004304298048106,-0.24503136942052428,433
top3,3,15,6,-1,-0.3193757990739611,-0.32873867651958016,-0.00796064922112305,0.07809826163558765,-0.2372390715963205,-0.03355538852667858,-0.1277380347291016,401
top3,3,15,6,-2,-0.4249926994785982,-0.434480632150665,-0.016321801042223805,0.0785250618837681,-0.2571066462050768,-0.06348261036085778,-0.24526799963369916,408
top3,3,15,6,-3,-0.473558642657504,-0.4826173536892313,-0.02001595478373186,0.07843162488444853,-0.29075570924619554,-0.06884114102393593,-0.2922954999870483,416
top3,3,15,6,-4,-0.48246960555912033,-0.49091513249523744,-0.023209258700475077,0.0829853077866614,-0.3304301239205732,-0.07023953635066874,-0.33071000571025533,455
top3,3,15,6,-5,-0.3766569382573546,-0.3835287731431309,-0.015171396708488327,0.08426045627619039,-0.2550188275127128,-0.059491280924080105,-0.23003240455737373,444
top3,3,15,6,-6,-0.38075596510665627,-0.3803423513150575,-0.016997502664731767,0.08749736599109095,-0.2742986559444063,-0.06196713799493334,-0.2540839861773917,402
top3,3,21,1,-1,-0.35999658317149746,-0.37380870812350797,-0.024355967976698256,0.10788992077151215,-0.42085854321635663,-0.05787210066014329,-0.34401892866801476,311
top3,3,21,1,-2,-0.39251847117975475,-0.4066201371111053,-0.027849101560740386,0.10804457856818932,-0.44011439173187195,-0.06327696181702396,-0.38304186478031776,317
top3,3,21,1,-3,-0.39004434783395375,-0.4039694639341946,-0.027526617414340593,0.10791554089111048,-0.432808476261615,-0.06359999612785282,-0.37953300194943373,325
top3,3,21,1,-4,-0.4701945719894139,-0.47909212240955734,-0.037254784563855114,0.11033634995633027,-0.4796891672950571,-0.07766442751653733,-0.4775346469029522,397
top3,3,21,1,-5,-0.48670760395702545,-0.4943131795464674,-0.040222986339112365,0.11245176868149939,-0.512291961946218,-0.07851574751691127,-0.504404856769803,391
top3,3,21,1,-6,-0.3023547581893965,-0.3026112930905042,-0.021153979801537437,0.11500059571290748,-0.4972559209554507,-0.04254143371664875,-0.3062176335714044,361
top3,3,21,2,-1,-0.36181166694685074,-0.3756652214651918,-0.024418544919236784,0.10760932309592093,-0.4212963426459823,-0.05796049584925029,-0.3447379901069044,316
