method,base_signal,yc_component,param,thresholds,sharpe,sortino,ann_ret,vol,mdd,calmar,excess,n_events,eq_final
C_momentum,z_std,10Y2Y+30Y10Y,"win=63,k=0.5",optimized,0.11516186551069614,0.13936098856895393,0.031693375026928816,0.10153860373026646,-0.23607758712951132,0.13424982613678588,0.04781451867509012,48,1.703236833121248
C_momentum,z_std,full_3seg,"win=63,k=0.5",optimized,0.11516186551069614,0.13936098856895393,0.031693375026928816,0.10153860373026646,-0.23607758712951132,0.13424982613678588,0.04781451867509012,48,1.703236833121248
C_momentum,z_std,30Y-2Y,"win=63,k=0.5",optimized,0.11516186551069614,0.13936098856895393,0.031693375026928816,0.10153860373026646,-0.23607758712951132,0.13424982613678588,0.04781451867509012,48,1.703236833121248
C_momentum,z_move,30Y-10Y,"win=126,k=0.5",optimized,0.11505747447058425,0.14231562897590105,0.03209105356992392,0.10508707605097953,-0.23607758712951388,0.1359343509060796,0.04821219721808523,23,1.7144769508214672
A_blend,z_move,butterfly,w_rr=0.8,optimized,0.11478019363577638,0.13864906776091118,0.03133302749043265,0.0987367866480076,-0.236077587129513,0.13272343161167283,0.04745417113859396,8,1.6931117952986592
C_momentum,z_move,10Y2Y+5Y2Y,"win=126,k=1.0",optimized,0.1128626051026997,0.13435589647124183,0.03213905632864633,0.10755605293356782,-0.27135178511670077,0.11844055610256711,0.04826019997680764,121,1.7158384300443696
C_momentum,z_move,5Y-2Y,"win=63,k=0.7",optimized,0.11207580829991245,0.1338901669298861,0.03156725766139501,0.10320922808284617,-0.23607758712951132,0.13371560614975841,0.047688401309556316,68,1.6996867237223865
A_blend,z_std,full_3seg,w_rr=0.7,optimized,0.10991377929292699,0.13508091390134266,0.02999638120625181,0.09094747965685757,-0.23607758712951088,0.12706153756898556,0.04611752485441312,9,1.656047467506614
A_blend,z_std,10Y2Y+30Y10Y,w_rr=0.7,optimized,0.10991377929292699,0.13508091390134266,0.02999638120625181,0.09094747965685757,-0.23607758712951088,0.12706153756898556,0.04611752485441312,10,1.656047467506614
A_blend,z_std,10Y2Y+30Y10Y,w_rr=0.8,baseline,0.10991377929292699,0.13508091390134266,0.02999638120625181,0.09094747965685757,-0.23607758712951088,0.12706153756898556,0.04611752485441312,10,1.656047467506614
A_blend,z_std,full_3seg,w_rr=0.8,baseline,0.10991377929292699,0.13508091390134266,0.02999638120625181,0.09094747965685757,-0.23607758712951088,0.12706153756898556,0.04611752485441312,10,1.656047467506614
A_blend,z_std,5Y2Y+30Y10Y,w_rr=0.8,baseline,0.10991377929292699,0.13508091390134266,0.02999638120625181,0.09094747965685757,-0.23607758712951088,0.12706153756898556,0.04611752485441312,10,1.656047467506614
C_momentum,z_move,30Y-10Y,"win=21,k=0.5",baseline,0.10980761640537529,0.12168326542710987,0.02985727323133247,0.0897685748404055,-0.23607758712951366,0.12647229071751137,0.04597841687949378,13,1.6522342914050525
C_momentum,z_move,30Y-10Y,"win=21,k=0.3",optimized,0.10975322160583979,0.12164142281781902,0.029852521278132205,0.08976976834006636,-0.23607758712951155,0.12645216194011333,0.04597366492629351,17,1.6521041787470925
C_momentum,z_move,5Y2Y+30Y10Y,"win=126,k=1.0",optimized,0.1094208595003511,0.12326766378475064,0.030727828941884416,0.09804189978831224,-0.2899370061490356,0.10598105205683701,0.04684897259004572,104,1.6762343267107693
A_blend,z_std,30Y-2Y,w_rr=0.8,baseline,0.1084137323356501,0.13323866446931237,0.029859832656932817,0.09094634456829385,-0.23607758712951088,0.12648313217701548,0.04598097630509412,10,1.6523043747260655
A_blend,z_std,10Y-5Y,w_rr=0.8,baseline,0.10767286605393726,0.13239977403114303,0.0297950726353593,0.0909706687890391,-0.23607758712951088,0.12620881549002738,0.045916216283520606,10,1.6505319474024747
C_momentum,z_std,10Y-2Y,"win=63,k=0.3",optimized,0.1075924595292089,0.12906792797693362,0.030985509734305028,0.10210297062056391,-0.23607758712951288,0.13125138269608916,0.047106653382466335,42,1.6834009428591963
C_momentum,z_move,5Y2Y+30Y10Y,"win=126,k=0.5",baseline,0.1074272898507343,0.12569705380530136,0.02962969289103512,0.08963916807745195,-0.236077587129512,0.1255082841675279,0.04575083653919643,33,1.6460137612748642
C_momentum,z_std,10Y-2Y,"win=63,k=0.5",baseline,0.1072917393550596,0.128707142632526,0.030954801788689812,0.10210293778943394,-0.23607758712951132,0.1311213070460099,0.04707594543685112,46,1.682545382306824
A_blend,z_std,10Y-2Y,w_rr=0.6,optimized,0.10692316080073638,0.1370062625078436,0.03013482866663253,0.0947860930291796,-0.20053706497995927,0.15027061790120477,0.046255972314793836,12,1.6598507625467678
A_blend,z_std,10Y2Y+10Y3M,w_rr=0.6,optimized,0.10692316080073638,0.1370062625078436,0.03013482866663253,0.0947860930291796,-0.20053706497995927,0.15027061790120477,0.046255972314793836,10,1.6598507625467678
A_blend,z_std,30Y-2Y,w_rr=0.7,baseline,0.1063219242477687,0.1307458269319161,0.029403472902286065,0.08844340401865336,-0.20053706497995927,0.14662363242039325,0.04552461655044737,8,1.639852269379465
A_blend,z_std,10Y-2Y,w_rr=0.7,baseline,0.1063219242477687,0.1307458269319161,0.029403472902286065,0.08844340401865336,-0.20053706497995927,0.14662363242039325,0.04552461655044737,10,1.639852269379465
A_blend,z_std,5Y-2Y,w_rr=0.7,baseline,0.1063219242477687,0.1307458269319161,0.029403472902286065,0.08844340401865336,-0.20053706497995927,0.14662363242039325,0.04552461655044737,11,1.639852269379465
A_blend,z_std,10Y-5Y,w_rr=0.7,baseline,0.1063219242477687,0.1307458269319161,0.029403472902286065,0.08844340401865336,-0.20053706497995927,0.14662363242039325,0.04552461655044737,7,1.639852269379465
A_blend,z_std,30Y-2Y,w_rr=0.6,optimized,0.1063219242477687,0.1307458269319161,0.029403472902286065,0.08844340401865336,-0.20053706497995927,0.14662363242039325,0.04552461655044737,10,1.639852269379465
A_blend,z_std,10Y-5Y,w_rr=0.6,optimized,0.1063219242477687,0.1307458269319161,0.029403472902286065,0.08844340401865336,-0.20053706497995927,0.14662363242039325,0.04552461655044737,6,1.639852269379465
A_blend,z_std,10Y2Y+5Y2Y,w_rr=0.7,baseline,0.1063219242477687,0.1307458269319161,0.029403472902286065,0.08844340401865336,-0.20053706497995927,0.14662363242039325,0.04552461655044737,10,1.639852269379465
C_momentum,z_std,5Y2Y+30Y10Y,"win=63,k=0.3",baseline,0.10590622810452772,0.12708639546008316,0.03070320531263282,0.10106303948497655,-0.23607758712951288,0.13005557065351125,0.04682434896079413,33,1.6755510000826788
C_momentum,z_move,5Y2Y+30Y10Y,"win=126,k=0.5",optimized,0.10587745265413308,0.1256326830613514,0.030759390400702635,0.10162116797284532,-0.2376290717768692,0.12944287569992835,0.04688053404886394,42,1.6771105676442195
C_momentum,z_move,10Y2Y+10Y3M,"win=126,k=0.3",baseline,0.10565658679038435,0.11864036173702469,0.029962456546119398,0.09429091785715404,-0.23607758712951155,0.12691783625220668,0.046083600194280705,29,1.6551167742294202
C_momentum,z_move,10Y2Y+5Y2Y,"win=63,k=0.3",baseline,0.10565658679038435,0.11864036173702469,0.029962456546119398,0.09429091785715404,-0.23607758712951155,0.12691783625220668,0.046083600194280705,28,1.6551167742294202
C_momentum,z_move,10Y-3M,"win=126,k=0.3",baseline,0.10565658679038435,0.11864036173702469,0.029962456546119398,0.09429091785715404,-0.23607758712951155,0.12691783625220668,0.046083600194280705,29,1.6551167742294202
C_momentum,z_move,10Y-2Y,"win=63,k=0.3",baseline,0.10565658679038435,0.11864036173702469,0.029962456546119398,0.09429091785715404,-0.23607758712951155,0.12691783625220668,0.046083600194280705,28,1.6551167742294202
C_momentum,z_move,10Y-3M,"win=126,k=0.3",optimized,0.10560491221308307,0.11859928512490316,0.029957704107583583,0.09429205421326937,-0.23607758712951155,0.1268977054189768,0.04607884775574489,32,1.6549864345773189
C_momentum,z_move,10Y-3M,"win=126,k=0.2",optimized,0.10560491221308307,0.11859928512490316,0.029957704107583583,0.09429205421326937,-0.23607758712951155,0.1268977054189768,0.04607884775574489,28,1.6549864345773189
C_momentum,z_move,10Y2Y+10Y3M,"win=126,k=0.2",optimized,0.10560491221308307,0.11859928512490316,0.029957704107583583,0.09429205421326937,-0.23607758712951155,0.1268977054189768,0.04607884775574489,28,1.6549864345773189
C_momentum,z_std,10Y2Y+5Y2Y,"win=126,k=0.5",baseline,0.10533300134468843,0.12331185119076349,0.030481052438048994,0.09950397600227041,-0.23607758712951277,0.1291145542813728,0.0466021960862103,37,1.66939791354274
C_momentum,z_move,10Y2Y+10Y3M,"win=126,k=0.2",baseline,0.10500467395793332,0.11284111802263852,0.029231223159291497,0.08791249771405113,-0.23607758712951155,0.1238204080053365,0.045352366807452804,24,1.6351753178964916
C_momentum,z_move,10Y-3M,"win=126,k=0.2",baseline,0.10500467395793332,0.11284111802263852,0.029231223159291497,0.08791249771405113,-0.23607758712951155,0.1238204080053365,0.045352366807452804,24,1.6351753178964916
C_momentum,z_move,5Y-2Y,"win=63,k=0.2",baseline,0.10500467395793332,0.11284111802263852,0.029231223159291497,0.08791249771405113,-0.23607758712951155,0.1238204080053365,0.045352366807452804,24,1.6351753178964916
C_momentum,z_move,10Y2Y+10Y3M,"win=63,k=0.2",baseline,0.10500467395793332,0.11284111802263852,0.029231223159291497,0.08791249771405113,-0.23607758712951155,0.1238204080053365,0.045352366807452804,22,1.6351753178964916
C_momentum,z_move,10Y-3M,"win=63,k=0.2",baseline,0.10500467395793332,0.11284111802263852,0.029231223159291497,0.08791249771405113,-0.23607758712951155,0.1238204080053365,0.045352366807452804,23,1.6351753178964916
C_momentum,z_std,5Y2Y+30Y10Y,"win=63,k=0.5",baseline,0.10302549731973383,0.12381162073946324,0.030408739978562194,0.10103071811688766,-0.23607758712951132,0.12880824625626178,0.0465298836267235,42,1.6673996301826577
C_momentum,z_std,10Y-2Y,"win=63,k=0.7",baseline,0.10291794723334016,0.11968179971071753,0.030301022978635128,0.10008966614229284,-0.23607758712951132,0.12835196829596573,0.046422166626796435,60,1.6644271523647232
C_momentum,z_move,5Y-2Y,"win=21,k=0.5",optimized,0.10247692778964528,0.11973581619403718,0.03044982266968299,0.10197244292035545,-0.23607758712951277,0.12898226824462647,0.0465709663178443,49,1.6685346333314346
C_momentum,z_std,5Y2Y+30Y10Y,"win=63,k=1.0",baseline,0.10240555341001864,0.12439663689569858,0.03084092979022035,0.10586271378090858,-0.23607758712951254,0.13063895715479745,0.04696207343838166,74,1.679376342622725
C_momentum,z_move,5Y-2Y,"win=63,k=0.3",baseline,0.10132712945571687,0.11868193199292112,0.03016858446155224,0.10035401689728346,-0.23607758712951277,0.12779097257124064,0.046289728109713546,31,1.6607793152219812
C_momentum,z_move,5Y2Y+30Y10Y,"win=21,k=0.5",optimized,0.10088559140819933,0.1165079141011444,0.030029498976004154,0.09941458275665142,-0.23607758712951132,0.12720182098239627,0.04615064262416546,40,1.656956499676506
C_momentum,z_move,5Y2Y+30Y10Y,"win=126,k=0.7",baseline,0.10062069468110692,0.11921401439041256,0.030218324178821643,0.10155290828796365,-0.2360775871295131,0.12800166481811656,0.04633946782698295,50,1.6621484440268495
C_momentum,z_std,5Y2Y+30Y10Y,"win=63,k=0.3",optimized,0.10015765178819855,0.12022329383948575,0.030125131571476338,0.10109194245975094,-0.23607758712951288,0.12760691066767638,0.046246275219637645,38,1.659584105731847
C_momentum,z_move,30Y-2Y,"win=126,k=1.0",baseline,0.09932107626591061,0.11564313916863221,0.029923657570188666,0.09991492182001964,-0.2580868524628306,0.11594413773750153,0.04604480121834997,86,1.6540529619877153
C_momentum,z_move,10Y2Y+30Y10Y,"win=126,k=1.0",baseline,0.09932107626591061,0.11564313916863221,0.029923657570188666,0.09991492182001964,-0.2580868524628306,0.11594413773750153,0.04604480121834997,86,1.6540529619877153
C_momentum,z_move,full_3seg,"win=126,k=1.0",baseline,0.09932107626591061,0.11564313916863221,0.029923657570188666,0.09991492182001964,-0.2580868524628306,0.11594413773750153,0.04604480121834997,86,1.6540529619877153
C_momentum,z_std,5Y-2Y,"win=21,k=0.5",optimized,0.09915421678614095,0.11552287940547039,0.02983857872442841,0.09922501577162954,-0.23607758712951277,0.126393102738969,0.04595972237258972,49,1.6517224750328339
B_mult,z_std,10Y-2Y,k=0.1,optimized,0.09881075601204793,0.12483887865138227,0.03037941840977587,0.10504340649423141,-0.23607758712951243,0.12868404315361665,0.04650056205793718,27,1.6665899994403839
A_blend,z_std,10Y-3M,w_rr=0.7,optimized,0.09842881510405994,0.12212573804506517,0.029069465034961883,0.09214237746714264,-0.23607758712951088,0.12313521748684483,0.04519060868312319,15,1.6307946723406692
B_mult,z_std,10Y-3M,k=0.1,baseline,0.09779917127511717,0.12554761195603728,0.030418509100812674,0.10652962560904064,-0.236077587129513,0.12884962723769697,0.04653965274897398,22,1.6676694586038232
C_momentum,z_move,10Y-2Y,"win=126,k=0.3",optimized,0.09767516845420461,0.11639682787140462,0.03002400111934511,0.10262589026447294,-0.23607758712951155,0.12717853263585766,0.04614514476750642,36,1.6568055594018
C_momentum,z_std,10Y-2Y,"win=63,k=0.5",optimized,0.09716175800981683,0.1105903886478276,0.029620784372645037,0.09901822043682033,-0.23607758712951132,0.1254705486141519,0.045741928020806344,51,1.6457707107301214
C_momentum,z_std,10Y2Y+5Y2Y,"win=63,k=0.7",baseline,0.09664242087046222,0.11199034390276613,0.029649098311999023,0.09984330095510026,-0.23607758712951132,0.1255904835037713,0.04577024196016033,61,1.6465433151274451
C_momentum,z_move,5Y2Y+30Y10Y,"win=63,k=1.0",baseline,0.09493606658014651,0.11413460164971902,0.030015362441478732,0.10549586476730217,-0.29215938478992487,0.10273625974076125,0.04613650608964004,78,1.656568415960184
C_momentum,z_move,10Y2Y+5Y2Y,"win=63,k=0.3",optimized,0.09434573479575097,0.115370647485239,0.029988734009105178,0.1058737210614744,-0.23607758712951132,0.1270291448406471,0.046109877657266485,38,1.6558376303626996
C_momentum,z_move,10Y-3M,"win=63,k=0.5",baseline,0.0939242386155335,0.10731575742399353,0.029275520207806105,0.09875534094850877,-0.23607758712951132,0.12400804567587205,0.04539666385596741,42,1.6363768772602068
C_momentum,z_std,5Y2Y+30Y10Y,"win=63,k=0.5",optimized,0.0936907414642185,0.11255985815967964,0.02947243141017819,0.10110317478697521,-0.23607758712951132,0.12484214096109733,0.0455935750583395,49,1.6417281689916663
C_momentum,z_std,30Y-2Y,"win=126,k=0.3",optimized,0.09315042069692371,0.11005065854768387,0.029267559738620053,0.09949026176460535,-0.2360775871295131,0.1239743259598962,0.04538870338678136,36,1.6361608879419474
C_momentum,z_std,10Y2Y+30Y10Y,"win=126,k=0.3",optimized,0.09315042069692371,0.11005065854768387,0.029267559738620053,0.09949026176460535,-0.2360775871295131,0.1239743259598962,0.04538870338678136,36,1.6361608879419474
C_momentum,z_std,full_3seg,"win=126,k=0.3",optimized,0.09315042069692371,0.11005065854768387,0.029267559738620053,0.09949026176460535,-0.2360775871295131,0.1239743259598962,0.04538870338678136,36,1.6361608879419474
C_momentum,z_move,5Y-2Y,"win=63,k=0.5",baseline,0.09302037795243114,0.10954341835225288,0.02937252290416459,0.1007577383630662,-0.23607758712951132,0.12441893896539584,0.045493666552325895,41,1.639010983251655
C_momentum,z_std,10Y2Y+10Y3M,"win=126,k=1.0",baseline,0.09250082321324349,0.11112582723474808,0.029882855470175107,0.10684072991860857,-0.27535821174626507,0.10852356746749695,0.046003999118336414,119,1.6529349213790177
C_momentum,z_move,10Y2Y+30Y10Y,"win=21,k=0.7",baseline,0.09248176410316446,0.11041009940998735,0.029484326885762746,0.10255348151861454,-0.23607758712951132,0.12489252895315195,0.04560547053392405,40,1.642051969522435
C_momentum,z_move,full_3seg,"win=21,k=0.7",baseline,0.09248176410316446,0.11041009940998735,0.029484326885762746,0.10255348151861454,-0.23607758712951132,0.12489252895315195,0.04560547053392405,40,1.642051969522435
C_momentum,z_move,30Y-2Y,"win=21,k=0.7",baseline,0.09248176410316446,0.11041009940998735,0.029484326885762746,0.10255348151861454,-0.23607758712951132,0.12489252895315195,0.04560547053392405,40,1.642051969522435
B_mult,z_std,5Y-2Y,k=0.1,optimized,0.09213782980159121,0.11649851518197543,0.029680204002425103,0.10506220977062698,-0.236077587129513,0.1257222439593236,0.04580134765058641,28,1.6473924918282803
B_mult,z_std,10Y2Y+5Y2Y,k=0.1,optimized,0.09211477091093682,0.1164704476076929,0.029677828400695994,0.10506272018038466,-0.23607758712951243,0.1257121811585388,0.0457989720488573,28,1.6473276240230745
B_mult,z_std,10Y2Y+10Y3M,k=0.1,optimized,0.09211477091093682,0.1164704476076929,0.029677828400695994,0.10506272018038466,-0.23607758712951243,0.1257121811585388,0.0457989720488573,28,1.6473276240230745
C_momentum,z_move,30Y-10Y,"win=21,k=0.5",optimized,0.09209649836573239,0.10201924598284172,0.02827977354349076,0.08990323943273319,-0.23607758712951155,0.11979016681484699,0.04440091719165207,16,1.6095668416987372
C_momentum,z_move,full_3seg,"win=21,k=0.7",optimized,0.09132030674964471,0.10290618533867799,0.02878203701831117,0.09616740603365675,-0.23607758712951388,0.12191770243111276,0.044903180666472475,47,1.6230379480195518
C_momentum,z_move,10Y2Y+30Y10Y,"win=21,k=0.7",optimized,0.09132030674964471,0.10290618533867799,0.02878203701831117,0.09616740603365675,-0.23607758712951388,0.12191770243111276,0.044903180666472475,47,1.6230379480195518
C_momentum,z_move,30Y-2Y,"win=21,k=0.7",optimized,0.09132030674964471,0.10290618533867799,0.02878203701831117,0.09616740603365675,-0.23607758712951388,0.12191770243111276,0.044903180666472475,47,1.6230379480195518
C_momentum,z_std,10Y2Y+30Y10Y,"win=126,k=0.7",baseline,0.09084713653147515,0.10767599878059055,0.029239577571484876,0.10170466482764381,-0.25658876387224994,0.11395501942572449,0.04536072121964618,45,1.6354018681184392
C_momentum,z_std,full_3seg,"win=126,k=0.7",baseline,0.09084713653147515,0.10767599878059055,0.029239577571484876,0.10170466482764381,-0.25658876387224994,0.11395501942572449,0.04536072121964618,45,1.6354018681184392
C_momentum,z_std,30Y-2Y,"win=126,k=0.7",baseline,0.09084713653147515,0.10767599878059055,0.029239577571484876,0.10170466482764381,-0.25658876387224994,0.11395501942572449,0.04536072121964618,45,1.6354018681184392
C_momentum,z_move,30Y-10Y,"win=63,k=0.5",optimized,0.09031263031166839,0.10007276699709498,0.02811953732925554,0.0899047818808406,-0.23607758712951155,0.11911142294854629,0.044240680977416846,20,1.6052913733407852
C_momentum,z_move,10Y-2Y,"win=63,k=0.2",optimized,0.09019316172395395,0.10571070706288006,0.029064969832510723,0.10050617651319349,-0.23607758712951132,0.12311617627880017,0.04518611348067203,30,1.630673093636792
B_mult,z_std,10Y-3M,k=0.1,optimized,0.08989362759742629,0.11548950841233273,0.029578005606305746,0.10654821551088421,-0.23607758712951243,0.12528934222832097,0.04569914925446705,25,1.644604050937452
C_momentum,z_move,10Y-2Y,"win=21,k=0.3",baseline,0.08947482603856799,0.10433478827250521,0.028742262685497844,0.09770639488842933,-0.23607758712951132,0.12174922251187674,0.04486340633365915,30,1.621967311085096
C_momentum,z_move,10Y-5Y,"win=63,k=1.0",optimized,0.08863347554228176,0.10434284201999831,0.028791367717375893,0.09918789332797914,-0.2984996981540804,0.09645359072528872,0.0449125113655372,87,1.6232892060958053
C_momentum,z_move,10Y-5Y,"win=63,k=0.5",baseline,0.08718602101039687,0.10060118886560598,0.02851948686990169,0.09771620233575914,-0.25885437712374304,0.1101757953131625,0.044640630518062996,30,1.615982959862494
C_momentum,z_move,butterfly,"win=126,k=0.2",baseline,0.08706604418995487,0.09602538575184189,0.027785710725247492,0.08942304428418901,-0.23607758712951188,0.11769736832325503,0.0439068543734088,18,1.596418432026731
C_momentum,z_move,butterfly,"win=126,k=0.3",optimized,0.08701184553285721,0.09598024158463547,0.02778096833062249,0.08942424198650355,-0.2360775871295131,0.11767728003498164,0.0439021119787838,19,1.5962927148409283
C_momentum,z_std,30Y-2Y,"win=126,k=0.2",optimized,0.08696213120147082,0.10015279066951799,0.028364836580197617,0.0961894156068721,-0.23607758712951366,0.12015048495322213,0.04448598022835892,35,1.6118408715170727
C_momentum,z_std,10Y2Y+30Y10Y,"win=126,k=0.2",optimized,0.08696213120147082,0.10015279066951799,0.028364836580197617,0.0961894156068721,-0.23607758712951366,0.12015048495322213,0.04448598022835892,35,1.6118408715170727
C_momentum,z_std,full_3seg,"win=126,k=0.2",optimized,0.08696213120147082,0.10015279066951799,0.028364836580197617,0.0961894156068721,-0.23607758712951366,0.12015048495322213,0.04448598022835892,35,1.6118408715170727
C_momentum,z_move,10Y2Y+10Y3M,"win=21,k=0.7",optimized,0.08694437113231085,0.10042923424793064,0.028944366125690957,0.1028745853147817,-0.23607758712951055,0.12260531157416597,0.045065509773852264,67,1.6274143903797416
C_momentum,z_move,butterfly,"win=21,k=0.5",optimized,0.08635492838920131,0.09094323174796617,0.02738164958887901,0.08548035099525465,-0.23607758712951188,0.11598580755511309,0.043502793237040316,16,1.5857404539574642
C_momentum,z_move,butterfly,"win=126,k=0.2",optimized,0.08626526008013835,0.0952092138089801,0.02771633903295312,0.08944897431231096,-0.2360775871295131,0.11740351708079694,0.043837482681114426,19,1.594580371239153
C_momentum,z_move,butterfly,"win=63,k=0.3",optimized,0.08626526008013835,0.0952092138089801,0.02771633903295312,0.08944897431231096,-0.2360775871295131,0.11740351708079694,0.043837482681114426,17,1.594580371239153
C_momentum,z_move,10Y2Y+5Y2Y,"win=63,k=1.0",optimized,0.08622142087997664,0.09958182639494637,0.02887421185650796,0.10292351675416234,-0.29316919333634295,0.09848992497442105,0.044995355504669265,106,1.6255216484721131
C_momentum,z_std,10Y2Y+5Y2Y,"win=21,k=0.5",baseline,0.08579185629264188,0.09793314434354447,0.028339978054932713,0.09721176828817502,-0.23607758712951132,0.12004518683675593,0.04446112170309402,43,1.6111760043744077
C_momentum,z_move,10Y-3M,"win=63,k=0.7",optimized,0.08578749077388981,0.09522474484963564,0.028157807353387687,0.09509320391348465,-0.2360775871295131,0.11927353077333937,0.044278951001548994,79,1.6063115321281078
C_momentum,z_move,10Y-2Y,"win=21,k=0.5",optimized,0.08573326649986315,0.09908529629422427,0.028526932602857435,0.09945885594912035,-0.23607758712951132,0.12083710677374748,0.04464807625101874,45,1.6161826358625753
C_momentum,z_move,10Y2Y+30Y10Y,"win=21,k=0.2",optimized,0.08467139138456385,0.0934477053020404,0.027574440585670157,0.08945690464998106,-0.23607758712951155,0.11680245007986671,0.043695584233831464,23,1.5908268573085382
C_momentum,z_move,30Y-2Y,"win=21,k=0.2",optimized,0.08467139138456385,0.0934477053020404,0.027574440585670157,0.08945690464998106,-0.23607758712951155,0.11680245007986671,0.043695584233831464,23,1.5908268573085382
C_momentum,z_move,full_3seg,"win=21,k=0.2",optimized,0.08467139138456385,0.0934477053020404,0.027574440585670157,0.08945690464998106,-0.23607758712951155,0.11680245007986671,0.043695584233831464,23,1.5908268573085382
C_momentum,z_move,full_3seg,"win=126,k=0.7",baseline,0.08375290003722255,0.09923423007594112,0.02851535904732505,0.10167240828127198,-0.2565887638722464,0.11113253213816733,0.04463650269548636,50,1.615872271955943
C_momentum,z_move,30Y-2Y,"win=126,k=0.7",baseline,0.08375290003722255,0.09923423007594112,0.02851535904732505,0.10167240828127198,-0.2565887638722464,0.11113253213816733,0.04463650269548636,50,1.615872271955943
C_momentum,z_move,10Y2Y+30Y10Y,"win=126,k=0.7",baseline,0.08375290003722255,0.09923423007594112,0.02851535904732505,0.10167240828127198,-0.2565887638722464,0.11113253213816733,0.04463650269548636,50,1.615872271955943
C_momentum,z_move,10Y2Y+5Y2Y,"win=21,k=0.5",baseline,0.08369238528898398,0.09673580594134898,0.028347344675162534,0.09973840088724599,-0.23607758712951343,0.12007639107058066,0.04446848832332384,40,1.6113730053797277
C_momentum,z_move,10Y-5Y,"win=21,k=0.2",optimized,0.08356407811328144,0.0922531029507137,0.02747552017238486,0.0894585369834496,-0.23607758712951155,0.11638343354175279,0.043596663820546167,22,1.5882151253384487
C_momentum,z_move,butterfly,"win=63,k=0.2",optimized,0.08239981791970444,0.09098282838260546,0.027371460360817723,0.08945966807840446,-0.2360775871295131,0.11594264704934328,0.04349260400897903,18,1.5854720580535644
C_momentum,z_std,10Y2Y+5Y2Y,"win=63,k=0.5",baseline,0.0818477022178428,0.09746362995989312,0.028320331618327144,0.10165626392518703,-0.23607758712951132,0.11996196658342967,0.04444147526648845,47,1.6106507226366535
C_momentum,z_std,5Y2Y+30Y10Y,"win=63,k=0.7",optimized,0.08151010755058541,0.09151851146017134,0.028040934162349984,0.09864953444405354,-0.23607758712951243,0.11877846814389328,0.04416207781051129,63,1.6031979720866982
B_mult,z_std,10Y-5Y,k=0.1,optimized,0.08111076336117051,0.10011309713374712,0.02856956663235999,0.10565264432540683,-0.23607758712951288,0.12101770006945486,0.044690710280521295,30,1.6173264216133088
C_momentum,z_std,10Y2Y+5Y2Y,"win=126,k=1.0",optimized,0.08090766872932646,0.09942720073970263,0.02884625947067576,0.10933771309454715,-0.27821711580346853,0.1036825480250203,0.04496740311883707,115,1.6247680786929468
C_momentum,z_move,10Y-5Y,"win=63,k=0.7",optimized,0.08024711694243761,0.09885561287861633,0.028545914352020585,0.10649497050655028,-0.3256541601000553,0.0876571462905618,0.04466705800018189,57,1.6166917841549786
B_mult,z_std,30Y-2Y,k=0.1,optimized,0.08012405681168569,0.09891220278483778,0.02846539601886544,0.10565361210755377,-0.2360775871295112,0.12057644423165609,0.04458653966702675,32,1.6145330750916016
C_momentum,z_move,30Y-10Y,"win=63,k=0.7",baseline,0.07984912730674501,0.08843083679095838,0.027185308906324535,0.08998606683228681,-0.23607758712951155,0.11515412893224271,0.04330645255448584,18,1.5805761374459282
C_momentum,z_std,5Y2Y+30Y10Y,"win=21,k=0.5",optimized,0.0798343236188391,0.09115997104824947,0.027763229738607897,0.09724175500844288,-0.23607758712951132,0.117602141212063,0.043884373386769204,44,1.59582256121382
A_blend,z_std,30Y-10Y,w_rr=0.9,optimized,0.07849004852506702,0.09055775478135977,0.02719442916390724,0.09166039898178413,-0.236077587129513,0.11519276139072145,0.04331557281206855,16,1.5808156749976219
A_blend,z_std,butterfly,w_rr=0.9,optimized,0.07849004852506702,0.09055775478135977,0.02719442916390724,0.09166039898178413,-0.236077587129513,0.11519276139072145,0.04331557281206855,19,1.5808156749976219
C_momentum,z_move,10Y-2Y,"win=21,k=0.7",baseline,0.07817642285777912,0.09024608759762032,0.027781347271903734,0.09953572941115242,-0.23607758712951343,0.11767888519066716,0.04390249092006504,48,1.5963027599363728
C_momentum,z_move,10Y2Y+5Y2Y,"win=21,k=0.7",baseline,0.07817642285777912,0.09024608759762032,0.027781347271903734,0.09953572941115242,-0.23607758712951343,0.11767888519066716,0.04390249092006504,47,1.5963027599363728
C_momentum,z_std,10Y2Y+10Y3M,"win=63,k=0.3",optimized,0.07770934671134716,0.08858023356337812,0.02756792324657309,0.09738755461018458,-0.23607758712951288,0.11677484331220839,0.043689066894734396,44,1.5906546598600377
C_momentum,z_move,30Y-10Y,"win=21,k=0.7",baseline,0.07749160738428992,0.08567408791206992,0.02695397337649541,0.08973840666396096,-0.23607758712951366,0.11417421579164265,0.04307511702465672,14,1.574511675554745
C_momentum,z_move,5Y-2Y,"win=63,k=0.2",optimized,0.07745292560855362,0.08848210760061793,0.027528606483663065,0.09720235129286882,-0.23607758712951155,0.11660830161128741,0.04364975013182437,29,1.5896162267483842
C_momentum,z_move,10Y2Y+10Y3M,"win=63,k=0.3",baseline,0.07745292560855362,0.08848210760061793,0.027528606483663065,0.09720235129286882,-0.23607758712951155,0.11660830161128741,0.04364975013182437,28,1.5896162267483842
