signal,change_win,z_win,group,tl,ts,sharpe,sortino,ann_ret,vol,mdd,calmar,total_ret,n_trades
regime_z,10,63,10s30s,-3.0,1.5,-0.13336016374406454,-0.1311423833035702,-0.011202964045235686,0.15004347471171803,-0.5175730022731251,-0.021645186275237444,-0.17522355563843162,3
regime_z,10,63,10s30s,-3.0,2.0,-0.08882350991870495,-0.08880996422315847,-0.003978038072507184,0.1475320306741042,-0.517573002273125,-0.007685945856982626,-0.06588614653410751,3
regime_z,10,63,10s30s,-3.0,2.5,-0.08406804322248182,-0.0841954236038161,-0.0032147385530153505,0.14725368328685887,-0.5175730022731246,-0.006211178981315808,-0.05356976925624257,3
regime_z,10,63,10s30s,-3.0,3.0,-0.14569757835455482,-0.1451139093940277,-0.007609888757211913,0.1308973480073451,-0.517573002273125,-0.014703024933275306,-0.12244942976306239,2
regime_z,10,63,10s30s,-2.5,0.5,-0.1470976163591826,-0.1435016184706287,-0.013573201781852506,0.1511789793463234,-0.5175730022731244,-0.02622470979405896,-0.20838529288932128,3
regime_z,10,63,10s30s,-2.5,1.0,-0.14970534690538442,-0.14660617685325206,-0.013785865217650128,0.1505853842201188,-0.5175730022731255,-0.026635595668831405,-0.21129845233628308,3
regime_z,10,63,10s30s,-2.5,1.5,-0.13336016374406454,-0.1311423833035702,-0.011202964045235686,0.15004347471171803,-0.5175730022731251,-0.021645186275237444,-0.17522355563843162,3
regime_z,10,63,10s30s,-2.5,2.0,-0.08882350991870495,-0.08880996422315847,-0.003978038072507184,0.1475320306741042,-0.517573002273125,-0.007685945856982626,-0.06588614653410751,3
regime_z,10,63,10s30s,-2.5,2.5,-0.08406804322248182,-0.0841954236038161,-0.0032147385530153505,0.14725368328685887,-0.5175730022731246,-0.006211178981315808,-0.05356976925624257,3
regime_z,10,63,10s30s,-2.5,3.0,-0.14569757835455482,-0.1451139093940277,-0.007609888757211913,0.1308973480073451,-0.517573002273125,-0.014703024933275306,-0.12244942976306239,2
regime_z,10,63,10s30s,-2.0,0.5,-0.1906122223063844,-0.18679293055479793,-0.018925294476167087,0.14782770796587844,-0.5175730022731247,-0.036565459158513364,-0.2787063125969744,27
regime_z,10,63,10s30s,-2.0,1.0,-0.2614118535471392,-0.25626701242496225,-0.02855261015085775,0.14634531416516167,-0.5175730022731251,-0.05516634373403897,-0.3906318227397204,25
regime_z,10,63,10s30s,-2.0,1.5,-0.47164123568043287,-0.46868886442063173,-0.044716381354185875,0.1232710138393946,-0.5755278039351608,-0.07769630076677171,-0.5426184742977687,13
regime_z,10,63,10s30s,-2.0,2.0,-0.37612638206512844,-0.3868199274670693,-0.02807528516509805,0.11214962371104181,-0.46375121477162273,-0.06053953988869637,-0.3854917509818008,11
regime_z,10,63,10s30s,-2.0,2.5,-0.42072350067403097,-0.43965999366428693,-0.029192329415499985,0.10487400948670521,-0.4637512147716235,-0.06294825433476414,-0.3974571781677265,7
regime_z,10,63,10s30s,-2.0,3.0,-0.3061705376418817,-0.3270177146152304,-0.005707858791856979,0.0748641531955559,-0.24390243902438902,-0.02340222104661373,-0.09324180480395727,4
regime_z,10,63,10s30s,-1.5,0.5,-0.35614785073110583,-0.34656007566693986,-0.03742320561105461,0.13689802467734885,-0.5375331370831231,-0.06962027646170502,-0.47909530217852236,103
regime_z,10,63,10s30s,-1.5,1.0,-0.38624065281567643,-0.3759417731750441,-0.03845473970776181,0.1310389826018634,-0.5554141768533125,-0.06923615080483962,-0.48855854845412694,89
regime_z,10,63,10s30s,-1.5,1.5,-0.26838083536959767,-0.2706996952273399,-0.01343219537989726,0.10454011624775968,-0.30932710939485764,-0.043423919119714126,-0.20644814144309498,35
regime_z,10,63,10s30s,-1.5,2.0,-0.12276348454996432,-0.12676586752640373,0.006482768342620071,0.08253264774517292,-0.21935325196290653,0.029554010640864953,0.11682789564294538,20
regime_z,10,63,10s30s,-1.5,2.5,-0.2574164745523084,-0.2684574489397036,0.0025168983322538807,0.06076439160950318,-0.20896570200805561,0.01204455232637581,0.04392003825472934,10
regime_z,10,63,10s30s,-1.5,3.0,-0.411270478074668,-0.4363980760254536,0.002079488792709583,0.04148969746446907,-0.12911232957610458,0.016106043470339827,0.03615908429451964,5
regime_z,10,63,10s30s,-1.0,0.5,-0.4348498374877326,-0.437689732909614,-0.037768053617894703,0.11839290145678616,-0.5054166421086911,-0.07472657303154769,-0.48227711472079704,260
regime_z,10,63,10s30s,-1.0,1.0,-0.36866461704274833,-0.3736648141112931,-0.025976545148322927,0.10940112051972425,-0.3759927294881325,-0.06908789216133719,-0.3624032891128416,206
regime_z,10,63,10s30s,-1.0,1.5,-0.3435433986282088,-0.35492498883103124,-0.009781753282260497,0.07798412699986593,-0.20017990820110967,-0.04886481051051992,-0.15471686860224831,92
regime_z,10,63,10s30s,-1.0,2.0,-0.4088727462414232,-0.4278945501966409,-0.002041838851761235,0.05076477405306133,-0.1971990255080959,-0.010354203559070877,-0.03434583551898596,27
regime_z,10,63,10s30s,-1.0,2.5,-0.5716136622745915,-0.620400312389927,-0.0008047051140575023,0.03530929642204789,-0.11834708079023501,-0.006799534966847274,-0.013671048754075321,13
regime_z,10,63,10s30s,-1.0,3.0,-0.8229184684273757,-0.9246744695972389,0.000482800130904959,0.02338656308198585,-0.09871878086455943,0.00489066139873985,0.00828766091343458,5
regime_z,10,63,10s30s,-0.5,0.5,-0.4618754865868591,-0.47382521492489327,-0.03651864518216952,0.11059304255479999,-0.47933658834111487,-0.07618580778186164,-0.4706614744073562,324
regime_z,10,63,10s30s,-0.5,1.0,-0.46353062107342236,-0.47483201243901196,-0.032043397212846436,0.10214332227203737,-0.4305263160958128,-0.07442842868103616,-0.42701020490280883,262
regime_z,10,63,10s30s,-0.5,1.5,-0.520321238119109,-0.5398197426932781,-0.016480675238723097,0.06616912600745056,-0.26473033380338357,-0.06225457809063683,-0.2473496342757442,110
regime_z,10,63,10s30s,-0.5,2.0,-0.48237462564758876,-0.5138209943643528,-0.00263378304615125,0.04484697538538661,-0.20530266115214613,-0.012828781815932725,-0.04409334424873945,29
regime_z,10,63,10s30s,-0.5,2.5,-0.6166830744723294,-0.6860760094116536,-0.00012168374317300668,0.03181150790558163,-0.10798495506919087,-0.0011268583025759317,-0.00207865862817469,13
regime_z,10,63,10s30s,-0.5,3.0,-0.8229184684273757,-0.9246744695972389,0.000482800130904959,0.02338656308198585,-0.09871878086455943,0.00489066139873985,0.00828766091343458,5
regime_z,10,126,10s30s,-3.0,0.5,-0.1429306060624114,-0.1393351369756053,-0.012989144410976206,0.15130826105715767,-0.5175730022731256,-0.025096255704855668,-0.20033240617482317,1
regime_z,10,126,10s30s,-3.0,1.0,-0.1429306060624114,-0.1393351369756053,-0.012989144410976206,0.15130826105715767,-0.5175730022731256,-0.025096255704855668,-0.20033240617482317,1
regime_z,10,126,10s30s,-3.0,1.5,-0.1429306060624114,-0.1393351369756053,-0.012989144410976206,0.15130826105715767,-0.5175730022731256,-0.025096255704855668,-0.20033240617482317,1
regime_z,10,126,10s30s,-3.0,2.0,-0.1429306060624114,-0.1393351369756053,-0.012989144410976206,0.15130826105715767,-0.5175730022731256,-0.025096255704855668,-0.20033240617482317,1
regime_z,10,126,10s30s,-3.0,2.5,-0.1429306060624114,-0.1393351369756053,-0.012989144410976206,0.15130826105715767,-0.5175730022731256,-0.025096255704855668,-0.20033240617482317,1
regime_z,10,126,10s30s,-3.0,3.0,-0.2954242584557668,-0.2857149833350877,-0.005501209619812042,0.07647357737399692,-0.29867419500981796,-0.018418764365067453,-0.09001395120127331,0
regime_z,10,126,10s30s,-2.5,0.5,-0.1429306060624114,-0.1393351369756053,-0.012989144410976206,0.15130826105715767,-0.5175730022731256,-0.025096255704855668,-0.20033240617482317,1
regime_z,10,126,10s30s,-2.5,1.0,-0.1429306060624114,-0.1393351369756053,-0.012989144410976206,0.15130826105715767,-0.5175730022731256,-0.025096255704855668,-0.20033240617482317,1
regime_z,10,126,10s30s,-2.5,1.5,-0.1429306060624114,-0.1393351369756053,-0.012989144410976206,0.15130826105715767,-0.5175730022731256,-0.025096255704855668,-0.20033240617482317,1
regime_z,10,126,10s30s,-2.5,2.0,-0.1429306060624114,-0.1393351369756053,-0.012989144410976206,0.15130826105715767,-0.5175730022731256,-0.025096255704855668,-0.20033240617482317,1
regime_z,10,126,10s30s,-2.5,2.5,-0.1429306060624114,-0.1393351369756053,-0.012989144410976206,0.15130826105715767,-0.5175730022731256,-0.025096255704855668,-0.20033240617482317,1
regime_z,10,126,10s30s,-2.5,3.0,-0.2954242584557668,-0.2857149833350877,-0.005501209619812042,0.07647357737399692,-0.29867419500981796,-0.018418764365067453,-0.09001395120127331,0
regime_z,10,126,10s30s,-2.0,0.5,-0.15704379062550475,-0.153013176510416,-0.01462665972828614,0.14976020604066237,-0.5175730022731243,-0.028260090197996114,-0.22271748817614034,7
regime_z,10,126,10s30s,-2.0,1.0,-0.16401496439908017,-0.16045546747719944,-0.015198354504329381,0.14828033941297522,-0.5175730022731249,-0.029364658584547197,-0.23039271465778155,7
regime_z,10,126,10s30s,-2.0,1.5,-0.17619289641579275,-0.17635966440480252,-0.012186118873751761,0.1329273783879035,-0.46375121477162295,-0.026277276448219953,-0.1891344323445533,5
regime_z,10,126,10s30s,-2.0,2.0,-0.1431987891762242,-0.14535267313333627,-0.007145922039803354,0.1303715319186546,-0.46375121477162423,-0.015408955949198723,-0.11540756478092307,5
regime_z,10,126,10s30s,-2.0,2.5,-0.21974757526983466,-0.2285080802148982,0.001979043817644577,0.07066015967926935,-0.20896570200805561,0.009470663360670952,0.034384575919419236,2
regime_z,10,126,10s30s,-2.0,3.0,-0.5311593033368074,-0.5377138439520257,-0.0002194246011995027,0.036792273245394885,-0.12911232957610458,-0.001699486036073449,-0.0037453667847342498,1
regime_z,10,126,10s30s,-1.5,0.5,-0.2869364477471076,-0.2842192203497231,-0.02946596198934881,0.1398268002842553,-0.5646007234896052,-0.05218902626838611,-0.4003546110889554,81
regime_z,10,126,10s30s,-1.5,1.0,-0.3168059484577708,-0.3134017879517769,-0.032728203308508785,0.13804927268121756,-0.5620768636053322,-0.05822727357710496,-0.433902487449486,73
regime_z,10,126,10s30s,-1.5,1.5,-0.2922467870388659,-0.3024508455791007,-0.016408657664803705,0.10586340860514738,-0.31047984005331464,-0.05284934977416267,-0.24640670130077047,17
regime_z,10,126,10s30s,-1.5,2.0,-0.3366945798673477,-0.35833541313470113,-0.015405568459653352,0.09273736690593398,-0.31047984005331525,-0.049618578961545215,-0.2331569813208899,7
regime_z,10,126,10s30s,-1.5,2.5,-0.5442952255207449,-0.556613469605966,-0.0075971613799235005,0.04858727370184374,-0.20896570200805561,-0.036356020662331616,-0.12225696579660283,2
regime_z,10,126,10s30s,-1.5,3.0,-0.9470612811163133,-0.9281154331489476,-0.005336185084201639,0.02639931490257052,-0.12911232957610458,-0.04132978702902462,-0.08742850714624362,1
regime_z,10,126,10s30s,-1.0,0.5,-0.3713980880432819,-0.3760883602312061,-0.0300722977104646,0.11746576551215906,-0.4917844352246792,-0.061149348284529614,-0.4067282898209974,270
regime_z,10,126,10s30s,-1.0,1.0,-0.42707231339499757,-0.42814018877636906,-0.03228629816511053,0.1095965731865182,-0.5092827692631038,-0.06339562245906438,-0.42946389169809873,212
regime_z,10,126,10s30s,-1.0,1.5,-0.33802082819566703,-0.3539089004902031,-0.0037581347174497903,0.06421302593784303,-0.22138306756764417,-0.016975709835177356,-0.062353414397602114,65
regime_z,10,126,10s30s,-1.0,2.0,-0.4569277718969069,-0.5027197585999333,0.0019182609923149574,0.03800037283582578,-0.0971461389586728,0.019746137241038575,0.03331214784099101,17
regime_z,10,126,10s30s,-1.0,2.5,-1.3884147363677584,-1.3292165271754752,-0.006151506172573984,0.018722974226784005,-0.09260089790952436,-0.06643030803636817,-0.10013518465331239,3
regime_z,10,126,10s30s,-1.0,3.0,-2.2248267589169535,-1.7769343900367662,-0.004095428238062415,0.010807648928643214,-0.059961580680441946,-0.0683008718514028,-0.06776687714261886,1
regime_z,10,126,10s30s,-0.5,0.5,-0.4437123951637372,-0.45485225653771144,-0.035030708544552036,0.11143262823820207,-0.4808705859434114,-0.07284851593870295,-0.45650817141505906,330
regime_z,10,126,10s30s,-0.5,1.0,-0.5005778107533392,-0.50810809497146,-0.03547788031797816,0.1017608862259912,-0.46167925171652113,-0.07684529938495521,-0.46079869803930285,262
regime_z,10,126,10s30s,-0.5,1.5,-0.42466173765515675,-0.44463793637569454,-0.008081023571557155,0.06172113948113914,-0.2591228149509591,-0.031186075116876714,-0.1295460571202287,73
regime_z,10,126,10s30s,-0.5,2.0,-0.5461156482825191,-0.5962039428515615,-0.0004902233147927593,0.0363158197660514,-0.1335478393942725,-0.0036707693439013704,-0.00834943315816139,17
regime_z,10,126,10s30s,-0.5,2.5,-1.3884147363677584,-1.3292165271754752,-0.006151506172573984,0.018722974226784005,-0.09260089790952436,-0.06643030803636817,-0.10013518465331239,3
regime_z,10,126,10s30s,-0.5,3.0,-2.2248267589169535,-1.7769343900367662,-0.004095428238062415,0.010807648928643214,-0.059961580680441946,-0.0683008718514028,-0.06776687714261886,1
regime_z,10,252,10s30s,-3.0,0.5,-0.1429306060624114,-0.1393351369756053,-0.012989144410976206,0.15130826105715767,-0.5175730022731256,-0.025096255704855668,-0.20033240617482317,1
regime_z,10,252,10s30s,-3.0,1.0,-0.1429306060624114,-0.1393351369756053,-0.012989144410976206,0.15130826105715767,-0.5175730022731256,-0.025096255704855668,-0.20033240617482317,1
regime_z,10,252,10s30s,-3.0,1.5,-0.1429306060624114,-0.1393351369756053,-0.012989144410976206,0.15130826105715767,-0.5175730022731256,-0.025096255704855668,-0.20033240617482317,1
regime_z,10,252,10s30s,-3.0,2.0,-0.1429306060624114,-0.1393351369756053,-0.012989144410976206,0.15130826105715767,-0.5175730022731256,-0.025096255704855668,-0.20033240617482317,1
regime_z,10,252,10s30s,-3.0,2.5,-0.1429306060624114,-0.1393351369756053,-0.012989144410976206,0.15130826105715767,-0.5175730022731256,-0.025096255704855668,-0.20033240617482317,1
regime_z,10,252,10s30s,-3.0,3.0,-0.2954242584557668,-0.2857149833350877,-0.005501209619812042,0.07647357737399692,-0.29867419500981796,-0.018418764365067453,-0.09001395120127331,0
regime_z,10,252,10s30s,-2.5,0.5,-0.1429306060624114,-0.1393351369756053,-0.012989144410976206,0.15130826105715767,-0.5175730022731256,-0.025096255704855668,-0.20033240617482317,1
regime_z,10,252,10s30s,-2.5,1.0,-0.1429306060624114,-0.1393351369756053,-0.012989144410976206,0.15130826105715767,-0.5175730022731256,-0.025096255704855668,-0.20033240617482317,1
regime_z,10,252,10s30s,-2.5,1.5,-0.1429306060624114,-0.1393351369756053,-0.012989144410976206,0.15130826105715767,-0.5175730022731256,-0.025096255704855668,-0.20033240617482317,1
regime_z,10,252,10s30s,-2.5,2.0,-0.1429306060624114,-0.1393351369756053,-0.012989144410976206,0.15130826105715767,-0.5175730022731256,-0.025096255704855668,-0.20033240617482317,1
regime_z,10,252,10s30s,-2.5,2.5,-0.1429306060624114,-0.1393351369756053,-0.012989144410976206,0.15130826105715767,-0.5175730022731256,-0.025096255704855668,-0.20033240617482317,1
regime_z,10,252,10s30s,-2.5,3.0,-0.2954242584557668,-0.2857149833350877,-0.005501209619812042,0.07647357737399692,-0.29867419500981796,-0.018418764365067453,-0.09001395120127331,0
regime_z,10,252,10s30s,-2.0,0.5,-0.1429306060624114,-0.1393351369756053,-0.012989144410976206,0.15130826105715767,-0.5175730022731256,-0.025096255704855668,-0.20033240617482317,1
regime_z,10,252,10s30s,-2.0,1.0,-0.1429306060624114,-0.1393351369756053,-0.012989144410976206,0.15130826105715767,-0.5175730022731256,-0.025096255704855668,-0.20033240617482317,1
regime_z,10,252,10s30s,-2.0,1.5,-0.1429306060624114,-0.1393351369756053,-0.012989144410976206,0.15130826105715767,-0.5175730022731256,-0.025096255704855668,-0.20033240617482317,1
regime_z,10,252,10s30s,-2.0,2.0,-0.1429306060624114,-0.1393351369756053,-0.012989144410976206,0.15130826105715767,-0.5175730022731256,-0.025096255704855668,-0.20033240617482317,1
regime_z,10,252,10s30s,-2.0,2.5,-0.1429306060624114,-0.1393351369756053,-0.012989144410976206,0.15130826105715767,-0.5175730022731256,-0.025096255704855668,-0.20033240617482317,1
regime_z,10,252,10s30s,-2.0,3.0,-0.2954242584557668,-0.2857149833350877,-0.005501209619812042,0.07647357737399692,-0.29867419500981796,-0.018418764365067453,-0.09001395120127331,0
regime_z,10,252,10s30s,-1.5,0.5,-0.21782226326443677,-0.21386465475694097,-0.02177438359455064,0.14474907322578423,-0.5871850449541236,-0.03708266036688972,-0.3136983803178153,45
regime_z,10,252,10s30s,-1.5,1.0,-0.22670584052652382,-0.22226267263501095,-0.02294779076579123,0.14451797001733502,-0.587185044954121,-0.03908102047725726,-0.32763997143312573,43
regime_z,10,252,10s30s,-1.5,1.5,-0.21294353340884623,-0.22726264968818197,-0.008097465330394238,0.10581602539478581,-0.31047984005331497,-0.026080486671868155,-0.12979273822178272,5
regime_z,10,252,10s30s,-1.5,2.0,-0.157526543440045,-0.1719495968966078,-0.0005070036250984788,0.09905250382975037,-0.24390243902438927,-0.0020787148629037716,-0.008634068529793648,3
regime_z,10,252,10s30s,-1.5,2.5,-0.1994243172262477,-0.2089710489707274,0.002708396949497205,0.07327479357498905,-0.20896570200805561,0.012960964040849135,0.047334993650083756,2
regime_z,10,252,10s30s,-1.5,3.0,-0.5016027960186962,-0.5119535000522194,0.0001910264230067238,0.038048525382865475,-0.12911232957610458,0.0014795366456007153,0.0032714277583056894,1
regime_z,10,252,10s30s,-1.0,0.5,-0.4456154228853004,-0.45468174858081317,-0.038574513352190754,0.11762288805075782,-0.4969145860698175,-0.07762805607555855,-0.48964679676772305,290
regime_z,10,252,10s30s,-1.0,1.0,-0.40145874868788506,-0.4084926192207421,-0.02787344234279321,0.10618342898085101,-0.3755969247868701,-0.07421105047281684,-0.38330595052946714,230
regime_z,10,252,10s30s,-1.0,1.5,-0.5309040228736002,-0.5590156414793284,-0.011659853396520203,0.05673424634723509,-0.2310982043537823,-0.05045410642252517,-0.1817158992969472,63
regime_z,10,252,10s30s,-1.0,2.0,-0.6195896641258294,-0.7125752894802081,0.0017709670409411515,0.028759473011622416,-0.0896241922711702,0.019759921914641636,0.03071769221880505,7
regime_z,10,252,10s30s,-1.0,2.5,-1.3884147363677584,-1.3292165271754752,-0.006151506172573984,0.018722974226784005,-0.09260089790952436,-0.06643030803636817,-0.10013518465331239,3
regime_z,10,252,10s30s,-1.0,3.0,-2.2248267589169535,-1.7769343900367662,-0.004095428238062415,0.010807648928643214,-0.059961580680441946,-0.0683008718514028,-0.06776687714261886,1
regime_z,10,252,10s30s,-0.5,0.5,-0.4465139524996615,-0.4601898309735071,-0.035527312399611044,0.11179709741914547,-0.48509535608165866,-0.0732377911975528,-0.46127102684912735,348
regime_z,10,252,10s30s,-0.5,1.0,-0.42857412333079953,-0.4369706654450328,-0.02758463099313513,0.10020963614332139,-0.3811778480166913,-0.07236682597548856,-0.38016561483933276,266
regime_z,10,252,10s30s,-0.5,1.5,-0.5708782645913614,-0.5992207169904874,-0.013424026157641378,0.05596665627845846,-0.23936161926796723,-0.05608261758378679,-0.20633577568467987,65
regime_z,10,252,10s30s,-0.5,2.0,-0.6195896641258294,-0.7125752894802081,0.0017709670409411515,0.028759473011622416,-0.0896241922711702,0.019759921914641636,0.03071769221880505,7
regime_z,10,252,10s30s,-0.5,2.5,-1.3884147363677584,-1.3292165271754752,-0.006151506172573984,0.018722974226784005,-0.09260089790952436,-0.06643030803636817,-0.10013518465331239,3
regime_z,10,252,10s30s,-0.5,3.0,-2.2248267589169535,-1.7769343900367662,-0.004095428238062415,0.010807648928643214,-0.059961580680441946,-0.0683008718514028,-0.06776687714261886,1
k0.00,10,63,2s30s,-3.0,0.5,-0.1706391586922261,-0.16689201888963387,-0.016908748467260093,0.15064471568529295,-0.5298900358604923,-0.03190991964927563,-0.2529315527842583,9
k0.00,10,63,2s30s,-3.0,1.0,-0.16744830631272212,-0.16380141508981438,-0.01630474469214438,0.15022372069477039,-0.5279301031699871,-0.03088428675357133,-0.24504419844430092,9
k0.00,10,63,2s30s,-3.0,1.5,-0.17339595655024168,-0.16933163901119913,-0.01692687243993518,0.14941328370557636,-0.5279135114217213,-0.03206372270023835,-0.2531670205520328,9
k0.00,10,63,2s30s,-3.0,2.0,-0.16800841462423025,-0.16458462617975742,-0.015655742683914564,0.14787824318140372,-0.5279135114217213,-0.02965588556684628,-0.23648188882174592,9
k0.00,10,63,2s30s,-3.0,2.5,-0.23932636941818858,-0.23731197556451875,-0.022895850773038018,0.1396168795828064,-0.5091707843468001,-0.04496693737526677,-0.3270285399383207,9
k0.00,10,63,2s30s,-3.0,3.0,-0.07882092783287539,-0.08480182119238835,0.004259655494976533,0.1153966240435442,-0.3183193521912178,0.013381704460172792,0.07538854956397856,5
k0.00,10,63,2s30s,-2.5,0.5,-0.19596341373765513,-0.19412897947788582,-0.01892743775794614,0.1455329399735045,-0.5082610556851299,-0.037239598718481745,-0.27873325632218515,39
k0.00,10,63,2s30s,-2.5,1.0,-0.16864320086647125,-0.16772637937281293,-0.01434747703457484,0.14335836468471114,-0.49619408326398967,-0.028915050619298832,-0.2189432152684211,37
k0.00,10,63,2s30s,-2.5,1.5,-0.17387565493049228,-0.172258062343958,-0.014092986258479323,0.14016183282968708,-0.4708862655146565,-0.029928641565020703,-0.21548772535192984,37
k0.00,10,63,2s30s,-2.5,2.0,-0.12968777101244666,-0.12951950650646488,-0.005779503866052527,0.13187383792515206,-0.5287042776771779,-0.010931449035071815,-0.09435837977678763,36
k0.00,10,63,2s30s,-2.5,2.5,-0.21501138406120168,-0.22103169542680998,-0.010048017656009378,0.11122511154328431,-0.39660447729120324,-0.02533510898474228,-0.15859498213470957,26
k0.00,10,63,2s30s,-2.5,3.0,-0.29426834376050315,-0.31778195659148173,-0.012413444121035289,0.09507014637025989,-0.3465956552599968,-0.035815348324904454,-0.19231931207422137,11
k0.00,10,63,2s30s,-2.0,0.5,-0.27312311141285156,-0.2727401042930122,-0.02719275631687823,0.13886152164694032,-0.5414243569292166,-0.05022447913334879,-0.37588055993187197,89
k0.00,10,63,2s30s,-2.0,1.0,-0.1960137106369203,-0.19766096575119993,-0.015085446505165967,0.13387314489563087,-0.523507018826008,-0.028816130372035648,-0.2288825582766103,83
k0.00,10,63,2s30s,-2.0,1.5,-0.18143597783999493,-0.18311246512901394,-0.010575885643833827,0.12546069837212437,-0.4239375344337118,-0.024946801792299203,-0.16623385260986756,73
k0.00,10,63,2s30s,-2.0,2.0,-0.18838900700775205,-0.1914061307304448,-0.007382479434539402,0.11212643310427677,-0.4417724770184676,-0.01671104430127454,-0.11900454083409318,62
k0.00,10,63,2s30s,-2.0,2.5,-0.10422347577757336,-0.1105528774331746,0.00564459309074361,0.09480355964911762,-0.2929499103252849,0.01926811680698582,0.10103063292177872,32
k0.00,10,63,2s30s,-2.0,3.0,-0.24172123224656342,-0.2645850651955799,-0.0034536871160216753,0.08286602010232867,-0.2647748577771807,-0.013043863548887636,-0.05744171748029692,15
k0.00,10,63,2s30s,-1.5,0.5,-0.3328946775964063,-0.33601262997184966,-0.03201763255159529,0.13175390717232735,-0.5017963572000723,-0.06380602826662105,-0.4267493587440824,143
k0.00,10,63,2s30s,-1.5,1.0,-0.27638299091247825,-0.2817271314637036,-0.022181507747520812,0.12517893056988952,-0.4541043871084955,-0.048846715374765065,-0.318566087883677,129
k0.00,10,63,2s30s,-1.5,1.5,-0.26058899330920215,-0.2664717310123875,-0.01628170614795077,0.11456541414449359,-0.3853653869450008,-0.04225004813490032,-0.24474180399619727,105
k0.00,10,63,2s30s,-1.5,2.0,-0.2207299975469275,-0.22670370629269812,-0.007067518147588325,0.10006670509878549,-0.32883595166651286,-0.02149253483924352,-0.11421234585851303,80
k0.00,10,63,2s30s,-1.5,2.5,-0.038224302899084274,-0.041346131590875336,0.013586838408898405,0.08211127320511917,-0.1572771323486486,0.08638788237046051,0.2595569472464332,40
k0.00,10,63,2s30s,-1.5,3.0,-0.13269565976167635,-0.14821274766083248,0.007975960440586238,0.07158729081920756,-0.15727713234864843,0.05071277891121074,0.14550040580011236,17
k0.00,10,63,2s30s,-1.0,0.5,-0.3826218882228959,-0.3928279283212032,-0.0321355458344722,0.11910117413147725,-0.4401347941787441,-0.07301296389083378,-0.4279422201619909,217
k0.00,10,63,2s30s,-1.0,1.0,-0.4439942135385884,-0.45526534426935916,-0.03504499567967245,0.1114128935494393,-0.46286518799700455,-0.07571318083203796,-0.4566457493773206,185
k0.00,10,63,2s30s,-1.0,1.5,-0.31196405346613104,-0.32100840887068105,-0.015603744621498161,0.09886020667639737,-0.3103084794305625,-0.05028462209647674,-0.23579193483802963,127
k0.00,10,63,2s30s,-1.0,2.0,-0.3214635496977352,-0.3325162245568853,-0.010642160663508649,0.08441505539608202,-0.22920871864662506,-0.04642999937500565,-0.16718830316365874,88
k0.00,10,63,2s30s,-1.0,2.5,-0.19185737708074108,-0.20553958786384133,0.004249680772388853,0.06954863611337252,-0.16124328423515152,0.026355707107722195,0.07520592405092197,42
k0.00,10,63,2s30s,-1.0,3.0,-0.26166452294379355,-0.28635053781988545,0.0026670537908950465,0.05950092213678544,-0.1572771323486485,0.016957670521247678,0.04659684057331548,17
k0.00,10,63,2s30s,-0.5,0.5,-0.44793022656794906,-0.4553876939539731,-0.034782318321197825,0.11012536883077538,-0.5067093177616395,-0.06864353407757884,-0.45411104972937943,261
k0.00,10,63,2s30s,-0.5,1.0,-0.588376076240038,-0.5935852502972102,-0.04401804279764565,0.10169303808598854,-0.542168633573878,-0.081188840651822,-0.5368674428522506,219
k0.00,10,63,2s30s,-0.5,1.5,-0.5343637036396479,-0.5352206904691075,-0.030817493619530123,0.0886352504742635,-0.43964262902299384,-0.07009669123309317,-0.41447427878479237,145
k0.00,10,63,2s30s,-0.5,2.0,-0.36916929499682966,-0.3723804394491538,-0.010710615081221064,0.07558540906517427,-0.32328654133504076,-0.03313040820378918,-0.16817305995328913,88
k0.00,10,63,2s30s,-0.5,2.5,-0.3459716835717316,-0.35188597421902096,-0.0035989887790082165,0.06255430575302223,-0.23387111744071062,-0.015388769756575892,-0.05978890409722604,42
k0.00,10,63,2s30s,-0.5,3.0,-0.4454397541366747,-0.4500979723579578,-0.005218978664416674,0.05342712192092047,-0.19370646336449965,-0.026942718243717363,-0.08558803215161814,17
k0.00,10,126,2s30s,-3.0,0.5,-0.1936078430752414,-0.18960750781547137,-0.019452579992176644,0.148107891698624,-0.5313824633102657,-0.03660749335045066,-0.28530646511586355,19
k0.00,10,126,2s30s,-3.0,1.0,-0.1835013824980162,-0.18008210405202357,-0.017659843321729207,0.1471125950448998,-0.5057944084299046,-0.03491506237988906,-0.2626314794126883,19
k0.00,10,126,2s30s,-3.0,1.5,-0.2157039170761578,-0.21112160893233148,-0.021561897144881104,0.14501498504718355,-0.5108523980209303,-0.04220768509341065,-0.31114484000790477,19
k0.00,10,126,2s30s,-3.0,2.0,-0.18862135755959694,-0.18827343195588084,-0.01539400658589074,0.1378816078912267,-0.5024335465436884,-0.03063889083797906,-0.2330029906817691,17
k0.00,10,126,2s30s,-3.0,2.5,-0.1757382284936866,-0.17948509979021665,-0.010216872588042825,0.12662923140841853,-0.45661303938788206,-0.022375341277461484,-0.16104565015221917,11
k0.00,10,126,2s30s,-3.0,3.0,-0.2067714493417288,-0.21025168694673935,-0.009023920620895853,0.11085082161644419,-0.37184240867022833,-0.024268131903423622,-0.14358679365313376,7
