date,strategy_pres,benchmark_tlt,weight_tlt,net_return,z_final,z_rr,z_yc,regime_hmm,regime_yc
2019-01-10,1.3940050369224808,1.0159353433135339,1.0,-0.006433520290333283,0.8532343736738063,0.49925430671036974,1.7699003348171825,CALM,BULL_STEEP
2019-01-11,1.3994440404701614,1.0198992285149067,1.0,0.0039017101112404085,0.9328609477636642,0.5825594902858067,1.751507287389288,CALM,BULL_STEEP
2019-01-14,1.3942364838819568,1.0161040192795496,1.0,-0.0037211610022327424,0.8412239236130232,0.49452386033466134,1.733500316391809,CALM,BULL_STEEP
2019-01-15,1.3891446507734901,1.0123931480272006,1.0,-0.0036520584329349237,-0.1010635153379425,-0.44423644350900937,1.7158646408553342,CALM,BULL_STEEP
2019-01-16,1.3905333325303446,1.0134052038232957,1.0,0.0009996667777407708,0.9522550788038402,0.6125378276466626,1.6985862557858873,CALM,BULL_STEEP
2019-01-17,1.3908805029695581,1.0136582177723195,1.0,0.00024966711051921386,0.812229280125678,0.475898904065542,1.6816518803006795,CALM,BULL_STEEP
2019-01-18,1.3835899237460718,1.00834492484282,1.0,-0.005241700640652214,0.5388256722625454,0.20581589027427605,1.6650489099413466,CALM,BULL_STEEP
2019-01-22,1.3929635256048398,1.0151763014664623,1.0,0.0067748410839745254,0.033980106229587026,-0.29257787155338666,1.6327898889148684,CALM,BULL_STEEP
2019-01-23,1.3923849082061504,1.0147546115514225,1.0,-0.0004153858934951016,0.28470131289372314,-0.03872101374643255,1.6171116332007784,CALM,BULL_STEEP
2019-01-24,1.4015270631054426,1.021417312209049,1.0,0.006565824468085069,1.5541340995247026,1.2337900393908736,1.6017203006691452,CALM,BULL_STEEP
2019-01-25,1.3948151012806456,1.0165257091945892,1.0,-0.004789034761786826,1.5616715200298716,1.2443503050999063,1.5866060746498272,CALM,BULL_STEEP
2019-01-28,1.393426419523791,1.015513653398494,1.0,-0.000995602754500946,0.21608895685771934,-0.09826296258419154,1.5717595972095544,CALM,BULL_STEEP
2019-01-29,1.4004855517878019,1.020658270361978,1.0,0.005066024416576775,1.4471378295418795,1.1357034411907219,1.5571719417557885,CALM,BULL_STEEP
2019-01-30,1.3994440404701611,1.0198992285149067,1.0,-0.0007436787307881776,0.5464630893800058,0.23789617185710266,1.5428345876145153,CALM,BULL_STEEP
2019-01-31,1.4114792823629003,1.0286703787477314,1.0,0.008600016538493183,0.41107949759292145,0.1053316183097438,1.5287393964158882,CALM,BULL_STEEP
2019-02-01,1.3997912109093746,1.0201522424639304,1.0,-0.008280724768385705,1.0089551502745966,0.7059794322470857,1.5148785901375543,CALM,BULL_STEEP
2019-02-04,1.3935421430035293,1.015597991381502,1.0,-0.004464285714285698,1.314626603659522,1.0143776575255763,1.501244730669728,CALM,BULL_STEEP
2019-02-05,1.3999069343891126,1.0202365804469382,1.0,0.004567347616674988,0.5888690791843598,0.29130293902860604,1.4878307007787692,CALM,BULL_STEEP
2019-02-06,1.4006012752675399,1.0207426083449858,1.0,0.0004959907415060805,0.819664137780727,0.5247382005092455,1.4746296863574075,CALM,BULL_STEEP
2019-02-07,1.40985915364657,1.02748964698562,1.0,0.006609931421961424,0.6159475247119772,0.32362049273998617,1.4616351598599555,CALM,BULL_STEEP
2019-02-08,1.4158767745929397,1.0318752221020324,1.0,0.004268242633177266,0.5604352635535672,0.2706670905875639,1.4488408648300168,CALM,BULL_STEEP
